seed_label,route,length,fixed_score,windowed_score,shuffled_score,delta_windowed,delta_shuffled,pass_deltas
B0043,RAILFENCE_4,74,-0.19813866477981995,-0.19813866477981995,-0.19813866477981995,0.0,0.0,False
B0043,RAILFENCE_5,74,-0.16703478993118015,-0.16703478993118015,-0.16703478993118015,0.0,0.0,False
B0043,RAILFENCE_7,74,-0.41369587666535557,-0.41369587666535557,-0.41369587666535557,0.0,0.0,False
B0043,RAILFENCE_9,74,-0.2059172707225878,-0.2059172707225878,-0.2059172707225878,0.0,0.0,False
B0043,RAILFENCE_11,74,-0.14791267429967342,-0.14791267429967342,-0.14791267429967342,0.0,0.0,False
B0043,RAILFENCE_13,74,-0.4172713293337583,-0.4172713293337583,-0.4172713293337583,0.0,0.0,False
B0043,RAILFENCE_17,74,0.04074381601158758,0.04074381601158758,0.04074381601158758,0.0,0.0,False
B0043,HL_6x17,74,1.7360234932387464,1.7360234932387464,1.7360234932387464,0.0,0.0,False
B0043,HR_6x17,74,1.302895352653327,1.302895352653327,1.302895352653327,0.0,0.0,False
B0043,HL_10x10,74,1.333999227501967,1.333999227501967,1.333999227501967,0.0,0.0,False
B0043,HR_10x10,74,1.7360234932387464,1.7360234932387464,1.7360234932387464,0.0,0.0,False
B0043,HL_14x7,74,1.6884389201789103,1.6884389201789103,1.6884389201789103,0.0,0.0,False
B0043,HR_14x7,74,1.333999227501967,1.333999227501967,1.333999227501967,0.0,0.0,False
B0043,GRID_10x10_NA1,74,2.898714870663614,2.898714870663614,2.898714870663614,0.0,0.0,False
B0043,GRID_10x10_NA2,74,3.3650484627348565,3.3650484627348565,3.3650484627348565,0.0,0.0,False
B0043,GRID_10x10_NA3,74,3.166059808883351,3.166059808883351,3.166059808883351,0.0,0.0,False
B0043,SPOKE_10x10_NA1,74,2.898714870663614,2.898714870663614,2.898714870663614,0.0,0.0,False
B0043,SPOKE_10x10_NA2,74,3.3650484627348565,3.3650484627348565,3.3650484627348565,0.0,0.0,False
B0043,SPOKE_10x10_NA3,74,3.166059808883351,3.166059808883351,3.166059808883351,0.0,0.0,False
B0050,GRID_6x17,74,1.2490060496819433,1.2490060496819433,1.2490060496819433,0.0,0.0,False
B0050,GRID_9x11,74,0.3350773356284338,0.3350773356284338,0.3350773356284338,0.0,0.0,False
B0050,GRID_10x10,74,0.4386527882968365,0.4386527882968365,0.4386527882968365,0.0,0.0,False
B0050,GRID_11x9,74,0.07542314352863014,0.07542314352863014,0.07542314352863014,0.0,0.0,False
B0050,GRID_14x7,74,0.8179794857337062,0.8179794857337062,0.8179794857337062,0.0,0.0,False
B0050,GRID_17x6,74,0.6392031780023959,0.6392031780023959,0.6392031780023959,0.0,0.0,False
B0050,GRID_21x5,74,0.7888893276994147,0.7888893276994147,0.7888893276994147,0.0,0.0,False
B0050,GRID_25x4,74,-0.36548360299955696,-0.36548360299955696,-0.36548360299955696,0.0,0.0,False
B0050,GRID_33x3,74,0.096734695620154,0.096734695620154,0.096734695620154,0.0,0.0,False
B0050,SPOKE_6x17,74,0.658325293633903,0.658325293633903,0.658325293633903,0.0,0.0,False
B0050,SPOKE_9x11,74,0.11741854710571561,0.11741854710571561,0.11741854710571561,0.0,0.0,False
B0050,SPOKE_10x10,74,1.1888998766218462,1.1888998766218462,1.1888998766218462,0.0,0.0,False
B0050,SPOKE_11x9,74,0.7619886061251402,0.7619886061251402,0.7619886061251402,0.0,0.0,False
B0050,SPOKE_14x7,74,1.0562342659191517,1.0562342659191517,1.0562342659191517,0.0,0.0,False
B0050,SPOKE_17x6,74,0.9795595348250237,0.9795595348250237,0.9795595348250237,0.0,0.0,False
B0050,SPOKE_21x5,74,1.4686785550190093,1.4686785550190093,1.4686785550190093,0.0,0.0,False
B0050,SPOKE_25x4,74,1.760910497998673,1.760910497998673,1.760910497998673,0.0,0.0,False
B0050,SPOKE_33x3,74,2.32880582592397,2.32880582592397,2.32880582592397,0.0,0.0,False
B0050,RAILFENCE_2,74,-0.013145486959796199,-0.013145486959796199,-0.013145486959796199,0.0,0.0,False
B0050,RAILFENCE_3,74,0.04074381601158758,0.04074381601158758,0.04074381601158758,0.0,0.0,False
B0050,RAILFENCE_4,74,-0.3059172707225878,-0.3059172707225878,-0.3059172707225878,0.0,0.0,False
B0050,RAILFENCE_5,74,-0.16703478993118015,-0.16703478993118015,-0.16703478993118015,0.0,0.0,False
B0050,RAILFENCE_7,74,-0.41369587666535557,-0.41369587666535557,-0.41369587666535557,0.0,0.0,False
B0050,RAILFENCE_9,74,-0.2059172707225878,-0.2059172707225878,-0.2059172707225878,0.0,0.0,False
B0050,RAILFENCE_11,74,-0.2556912802424413,-0.2556912802424413,-0.2556912802424413,0.0,0.0,False
B0050,RAILFENCE_13,74,-0.5250499352765262,-0.5250499352765262,-0.5250499352765262,0.0,0.0,False
B0050,RAILFENCE_17,74,0.04074381601158758,0.04074381601158758,0.04074381601158758,0.0,0.0,False
B0050,HL_6x17,74,1.843802099181514,1.843802099181514,1.843802099181514,0.0,0.0,False
B0050,HR_6x17,74,1.3546830789875284,1.3546830789875284,1.3546830789875284,0.0,0.0,False
B0050,HL_10x10,74,1.4417778334447346,1.4417778334447346,1.4417778334447346,0.0,0.0,False
B0050,HR_10x10,74,1.843802099181514,1.843802099181514,1.843802099181514,0.0,0.0,False
B0050,HL_14x7,74,1.5806603142361422,1.5806603142361422,1.5806603142361422,0.0,0.0,False
B0050,HR_14x7,74,1.4417778334447346,1.4417778334447346,1.4417778334447346,0.0,0.0,False
B0050,GRID_10x10_NA1,74,2.7909362647208464,2.7909362647208464,2.7909362647208464,0.0,0.0,False
B0050,GRID_10x10_NA2,74,3.472827068677624,3.472827068677624,3.472827068677624,0.0,0.0,False
B0050,GRID_10x10_NA3,74,3.166059808883351,3.166059808883351,3.166059808883351,0.0,0.0,False
B0050,SPOKE_10x10_NA1,74,2.7909362647208464,2.7909362647208464,2.7909362647208464,0.0,0.0,False
B0050,SPOKE_10x10_NA2,74,3.472827068677624,3.472827068677624,3.472827068677624,0.0,0.0,False
B0050,SPOKE_10x10_NA3,74,3.166059808883351,3.166059808883351,3.166059808883351,0.0,0.0,False
B0011,GRID_6x17,75,1.221482653859027,1.221482653859027,1.221482653859027,0.0,0.0,False
B0011,GRID_9x11,75,0.21033110888560183,0.21033110888560183,0.21033110888560183,0.0,0.0,False
B0011,GRID_10x10,75,0.36879221981346644,0.36879221981346644,0.36879221981346644,0.0,0.0,False
B0011,GRID_11x9,75,0.31863063788644597,0.31863063788644597,0.31863063788644597,0.0,0.0,False
B0011,GRID_14x7,75,0.36879221981346644,0.36879221981346644,0.36879221981346644,0.0,0.0,False
B0011,GRID_17x6,75,0.5100909364424994,0.5100909364424994,0.5100909364424994,0.0,0.0,False
B0011,GRID_21x5,75,0.5313137536135077,0.5313137536135077,0.5313137536135077,0.0,0.0,False
B0011,GRID_25x4,75,-0.3745474593638183,-0.3745474593638183,-0.3745474593638183,0.0,0.0,False
B0011,GRID_33x3,75,-0.02585595900382265,-0.02585595900382265,-0.02585595900382265,0.0,0.0,False
B0011,SPOKE_6x17,75,1.0619703170637307,1.0619703170637307,1.0619703170637307,0.0,0.0,False
B0011,SPOKE_9x11,75,0.10293832515463905,0.10293832515463905,0.10293832515463905,0.0,0.0,False
B0011,SPOKE_10x10,75,1.163200226187653,1.163200226187653,1.163200226187653,0.0,0.0,False
B0011,SPOKE_11x9,75,0.7399364464683928,0.7399364464683928,0.7399364464683928,0.0,0.0,False
B0011,SPOKE_14x7,75,0.9259619324307968,0.9259619324307968,0.9259619324307968,0.0,0.0,False
B0011,SPOKE_17x6,75,1.221482653859027,1.221482653859027,1.221482653859027,0.0,0.0,False
B0011,SPOKE_21x5,75,1.4382261924582653,1.4382261924582653,1.4382261924582653,0.0,0.0,False
B0011,SPOKE_25x4,75,1.7275840392794553,1.7275840392794553,1.7275840392794553,0.0,0.0,False
B0011,SPOKE_33x3,75,2.1815658716355504,2.1815658716355504,2.1815658716355504,0.0,0.0,False
B0011,RAILFENCE_2,75,0.0794343729922766,0.0794343729922766,0.0794343729922766,0.0,0.0,False
B0011,RAILFENCE_3,75,0.026263594060511014,0.026263594060511014,0.026263594060511014,0.0,0.0,False
B0011,RAILFENCE_4,75,-0.3160863484359536,-0.3160863484359536,-0.3160863484359536,0.0,0.0,False
B0011,RAILFENCE_5,75,-0.18007796380301982,-0.18007796380301982,-0.18007796380301982,0.0,0.0,False
B0011,RAILFENCE_7,75,-0.42242790629948457,-0.42242790629948457,-0.42242790629948457,0.0,0.0,False
B0011,RAILFENCE_9,75,-0.21608634843595362,-0.21608634843595362,-0.21608634843595362,0.0,0.0,False
B0011,RAILFENCE_11,75,-0.15885514663201133,-0.15885514663201133,-0.15885514663201133,0.0,0.0,False
B0011,RAILFENCE_13,75,-0.5330085702916829,-0.5330085702916829,-0.5330085702916829,0.0,0.0,False
B0011,RAILFENCE_17,75,0.13260515192404201,0.13260515192404201,0.13260515192404201,0.0,0.0,False
B0011,HL_6x17,75,1.7030288612496614,1.7030288612496614,1.7030288612496614,0.0,0.0,False
B0011,HR_6x17,75,1.1683118749272616,1.1683118749272616,1.1683118749272616,0.0,0.0,False
B0011,HL_10x10,75,0.9863468118370344,0.9863468118370344,0.9863468118370344,0.0,0.0,False
B0011,HR_10x10,75,1.7030288612496614,1.7030288612496614,1.7030288612496614,0.0,0.0,False
B0011,HL_14x7,75,1.440328644193129,1.440328644193129,1.440328644193129,0.0,0.0,False
B0011,HR_14x7,75,0.9863468118370344,0.9863468118370344,0.9863468118370344,0.0,0.0,False
B0011,GRID_10x10_NA1,75,2.7448984588599217,2.7448984588599217,2.7448984588599217,0.0,0.0,False
B0011,GRID_10x10_NA2,75,3.3103334978191556,3.3103334978191556,3.3103334978191556,0.0,0.0,False
B0011,GRID_10x10_NA3,75,3.1160426855148486,3.1160426855148486,3.1160426855148486,0.0,0.0,False
B0011,SPOKE_10x10_NA1,75,2.7448984588599217,2.7448984588599217,2.7448984588599217,0.0,0.0,False
B0011,SPOKE_10x10_NA2,75,3.3103334978191556,3.3103334978191556,3.3103334978191556,0.0,0.0,False
B0011,SPOKE_10x10_NA3,75,3.1160426855148486,3.1160426855148486,3.1160426855148486,0.0,0.0,False
B0026,GRID_6x17,75,1.221482653859027,1.221482653859027,1.221482653859027,0.0,0.0,False
B0026,GRID_9x11,75,0.5814753355405283,0.5814753355405283,0.5814753355405283,0.0,0.0,False
B0026,GRID_10x10,75,0.720492917178207,0.720492917178207,0.720492917178207,0.0,0.0,False
B0026,GRID_11x9,75,0.2665110848221123,0.2665110848221123,0.2665110848221123,0.0,0.0,False
B0026,GRID_14x7,75,0.6100909364424993,0.6100909364424993,0.6100909364424993,0.0,0.0,False
B0026,GRID_17x6,75,0.6164324943060302,0.6164324943060302,0.6164324943060302,0.0,0.0,False
B0026,GRID_21x5,75,0.6897748645413726,0.6897748645413726,0.6897748645413726,0.0,0.0,False
B0026,GRID_25x4,75,-0.3745474593638183,-0.3745474593638183,-0.3745474593638183,0.0,0.0,False
B0026,GRID_33x3,75,-0.02585595900382265,-0.02585595900382265,-0.02585595900382265,0.0,0.0,False
B0026,SPOKE_6x17,75,0.9321248070378373,0.9321248070378373,0.9321248070378373,0.0,0.0,False
B0026,SPOKE_9x11,75,0.10293832515463905,0.10293832515463905,0.10293832515463905,0.0,0.0,False
B0026,SPOKE_10x10,75,1.163200226187653,1.163200226187653,1.163200226187653,0.0,0.0,False
B0026,SPOKE_11x9,75,0.7399364464683928,0.7399364464683928,0.7399364464683928,0.0,0.0,False
B0026,SPOKE_14x7,75,0.9259619324307968,0.9259619324307968,0.9259619324307968,0.0,0.0,False
B0026,SPOKE_17x6,75,1.0619703170637307,1.0619703170637307,1.0619703170637307,0.0,0.0,False
B0026,SPOKE_21x5,75,1.4382261924582653,1.4382261924582653,1.4382261924582653,0.0,0.0,False
B0026,SPOKE_25x4,75,1.7275840392794553,1.7275840392794553,1.7275840392794553,0.0,0.0,False
B0026,SPOKE_33x3,75,2.1815658716355504,2.1815658716355504,2.1815658716355504,0.0,0.0,False
B0026,RAILFENCE_2,75,0.2378954839201413,0.2378954839201413,0.2378954839201413,0.0,0.0,False
B0026,RAILFENCE_3,75,0.026263594060511014,0.026263594060511014,0.026263594060511014,0.0,0.0,False
B0026,RAILFENCE_4,75,-0.2097447905724227,-0.2097447905724227,-0.2097447905724227,0.0,0.0,False
B0026,RAILFENCE_5,75,-0.18007796380301982,-0.18007796380301982,-0.18007796380301982,0.0,0.0,False
B0026,RAILFENCE_7,75,-0.42242790629948457,-0.42242790629948457,-0.42242790629948457,0.0,0.0,False
B0026,RAILFENCE_9,75,-0.1097447905724227,-0.1097447905724227,-0.1097447905724227,0.0,0.0,False
B0026,RAILFENCE_11,75,-0.07706876679827471,-0.07706876679827471,-0.07706876679827471,0.0,0.0,False
B0026,RAILFENCE_13,75,-0.320325454564621,-0.320325454564621,-0.320325454564621,0.0,0.0,False
B0026,RAILFENCE_17,75,0.7153812684385985,0.7153812684385985,0.7153812684385985,0.0,0.0,False
B0026,HL_6x17,75,1.8911567989469285,1.8911567989469285,1.8911567989469285,0.0,0.0,False
B0026,HR_6x17,75,1.704080087117093,1.704080087117093,1.704080087117093,0.0,0.0,False
B0026,HL_10x10,75,0.9863468118370344,0.9863468118370344,0.9863468118370344,0.0,0.0,False
B0026,HR_10x10,75,1.8911567989469285,1.8911567989469285,1.8911567989469285,0.0,0.0,False
B0026,HL_14x7,75,1.5466702020566603,1.5466702020566603,1.5466702020566603,0.0,0.0,False
B0026,HR_14x7,75,0.9863468118370344,0.9863468118370344,0.9863468118370344,0.0,0.0,False
B0026,GRID_10x10_NA1,75,2.7448984588599217,2.7448984588599217,2.7448984588599217,0.0,0.0,False
B0026,GRID_10x10_NA2,75,3.3103334978191556,3.3103334978191556,3.3103334978191556,0.0,0.0,False
B0026,GRID_10x10_NA3,75,3.091487507485054,3.091487507485054,3.091487507485054,0.0,0.0,False
B0026,SPOKE_10x10_NA1,75,2.7448984588599217,2.7448984588599217,2.7448984588599217,0.0,0.0,False
B0026,SPOKE_10x10_NA2,75,3.3103334978191556,3.3103334978191556,3.3103334978191556,0.0,0.0,False
B0026,SPOKE_10x10_NA3,75,3.091487507485054,3.091487507485054,3.091487507485054,0.0,0.0,False
B0031,GRID_6x17,75,1.221482653859027,1.221482653859027,1.221482653859027,0.0,0.0,False
B0031,GRID_9x11,75,0.3166726667491325,0.3166726667491325,0.3166726667491325,0.0,0.0,False
B0031,GRID_10x10,75,0.45057859964720304,0.45057859964720304,0.45057859964720304,0.0,0.0,False
B0031,GRID_11x9,75,0.16016952695858144,0.16016952695858144,0.16016952695858144,0.0,0.0,False
B0031,GRID_14x7,75,0.36879221981346644,0.36879221981346644,0.36879221981346644,0.0,0.0,False
B0031,GRID_17x6,75,0.5100909364424994,0.5100909364424994,0.5100909364424994,0.0,0.0,False
B0031,GRID_21x5,75,0.5834333066778415,0.5834333066778415,0.5834333066778415,0.0,0.0,False
B0031,GRID_25x4,75,-0.3745474593638183,-0.3745474593638183,-0.3745474593638183,0.0,0.0,False
B0031,GRID_33x3,75,0.08048559885970824,0.08048559885970824,0.08048559885970824,0.0,0.0,False
B0031,SPOKE_6x17,75,0.8257832491743067,0.8257832491743067,0.8257832491743067,0.0,0.0,False
B0031,SPOKE_9x11,75,0.10293832515463905,0.10293832515463905,0.10293832515463905,0.0,0.0,False
B0031,SPOKE_10x10,75,1.163200226187653,1.163200226187653,1.163200226187653,0.0,0.0,False
B0031,SPOKE_11x9,75,0.7399364464683928,0.7399364464683928,0.7399364464683928,0.0,0.0,False
B0031,SPOKE_14x7,75,0.9259619324307968,0.9259619324307968,0.9259619324307968,0.0,0.0,False
B0031,SPOKE_17x6,75,1.2204314279915953,1.2204314279915953,1.2204314279915953,0.0,0.0,False
B0031,SPOKE_21x5,75,1.5966873033861302,1.5966873033861302,1.5966873033861302,0.0,0.0,False
B0031,SPOKE_25x4,75,1.7275840392794553,1.7275840392794553,1.7275840392794553,0.0,0.0,False
B0031,SPOKE_33x3,75,2.1815658716355504,2.1815658716355504,2.1815658716355504,0.0,0.0,False
B0031,RAILFENCE_2,75,0.13155392605661026,0.13155392605661026,0.13155392605661026,0.0,0.0,False
B0031,RAILFENCE_3,75,0.026263594060511014,0.026263594060511014,0.026263594060511014,0.0,0.0,False
B0031,RAILFENCE_4,75,-0.3160863484359536,-0.3160863484359536,-0.3160863484359536,0.0,0.0,False
B0031,RAILFENCE_5,75,-0.18007796380301982,-0.18007796380301982,-0.18007796380301982,0.0,0.0,False
B0031,RAILFENCE_7,75,-0.42242790629948457,-0.42242790629948457,-0.42242790629948457,0.0,0.0,False
B0031,RAILFENCE_9,75,-0.21608634843595362,-0.21608634843595362,-0.21608634843595362,0.0,0.0,False
B0031,RAILFENCE_11,75,-0.1834103246618057,-0.1834103246618057,-0.1834103246618057,0.0,0.0,False
B0031,RAILFENCE_13,75,-0.5330085702916829,-0.5330085702916829,-0.5330085702916829,0.0,0.0,False
B0031,RAILFENCE_17,75,0.026263594060511014,0.026263594060511014,0.026263594060511014,0.0,0.0,False
B0031,HL_6x17,75,1.7030288612496614,1.7030288612496614,1.7030288612496614,0.0,0.0,False
B0031,HR_6x17,75,1.6222937072833565,1.6222937072833565,1.6222937072833565,0.0,0.0,False
B0031,HL_10x10,75,1.092688369700565,1.092688369700565,1.092688369700565,0.0,0.0,False
B0031,HR_10x10,75,1.7030288612496614,1.7030288612496614,1.7030288612496614,0.0,0.0,False
B0031,HL_14x7,75,1.9709852076433523,1.9709852076433523,1.9709852076433523,0.0,0.0,False
B0031,HR_14x7,75,1.092688369700565,1.092688369700565,1.092688369700565,0.0,0.0,False
B0031,GRID_10x10_NA1,75,2.8266848386936583,2.8266848386936583,2.8266848386936583,0.0,0.0,False
B0031,GRID_10x10_NA2,75,3.3103334978191556,3.3103334978191556,3.3103334978191556,0.0,0.0,False
B0031,GRID_10x10_NA3,75,3.197829065348585,3.197829065348585,3.197829065348585,0.0,0.0,False
B0031,SPOKE_10x10_NA1,75,2.8266848386936583,2.8266848386936583,2.8266848386936583,0.0,0.0,False
B0031,SPOKE_10x10_NA2,75,3.3103334978191556,3.3103334978191556,3.3103334978191556,0.0,0.0,False
B0031,SPOKE_10x10_NA3,75,3.197829065348585,3.197829065348585,3.197829065348585,0.0,0.0,False
B0064,GRID_6x17,67,0.9358219571849741,0.9358219571849741,0.9358219571849741,0.0,0.0,False
B0064,GRID_9x11,67,0.20794108273995257,0.20794108273995257,0.20794108273995257,0.0,0.0,False
B0064,GRID_10x10,67,-0.37113557900059313,-0.37113557900059313,-0.37113557900059313,0.0,0.0,False
B0064,GRID_11x9,67,-0.05638273328661965,-0.05638273328661965,-0.05638273328661965,0.0,0.0,False
B0064,GRID_14x7,67,1.0434924997183734,1.0434924997183734,1.0434924997183734,0.0,0.0,False
B0064,GRID_17x6,67,-0.05534615565652104,-0.05534615565652104,-0.05534615565652104,0.0,0.0,False
B0064,GRID_21x5,67,0.08435677594624967,0.08435677594624967,0.08435677594624967,0.0,0.0,False
B0064,GRID_25x4,67,-1.0578827832745388,-1.0578827832745388,-1.0578827832745388,0.0,0.0,False
B0064,GRID_33x3,67,-0.12623419908800504,-0.12623419908800504,-0.12623419908800504,0.0,0.0,False
B0064,SPOKE_6x17,67,0.25258342476470963,0.25258342476470963,0.25258342476470963,0.0,0.0,False
B0064,SPOKE_9x11,67,1.1395896669264862,1.1395896669264862,1.1395896669264862,0.0,0.0,False
B0064,SPOKE_10x10,67,1.816004934054007,1.816004934054007,1.816004934054007,0.0,0.0,False
B0064,SPOKE_11x9,67,2.3241935523630683,2.3241935523630683,2.3241935523630683,0.0,0.0,False
B0064,SPOKE_14x7,67,2.4959288730352096,2.4959288730352096,2.4959288730352096,0.0,0.0,False
B0064,SPOKE_17x6,67,2.2051544950531454,2.2051544950531454,2.2051544950531454,0.0,0.0,False
B0064,SPOKE_21x5,67,1.6924206272603046,1.6924206272603046,1.6924206272603046,0.0,0.0,False
B0064,SPOKE_25x4,67,1.328480190037794,1.328480190037794,1.328480190037794,0.0,0.0,False
B0064,SPOKE_33x3,67,1.8709792132251881,1.8709792132251881,1.8709792132251881,0.0,0.0,False
B0064,RAILFENCE_2,67,-0.11298182944072632,-0.11298182944072632,-0.11298182944072632,0.0,0.0,False
B0064,RAILFENCE_3,67,-0.5108385106033638,-0.5108385106033638,-0.5108385106033638,0.0,0.0,False
B0064,RAILFENCE_4,67,-0.300247535569109,-0.300247535569109,-0.300247535569109,0.0,0.0,False
B0064,RAILFENCE_5,67,-0.37009900137049456,-0.37009900137049456,-0.37009900137049456,0.0,0.0,False
B0064,RAILFENCE_7,67,-1.1620446539542575,-1.1620446539542575,-1.1620446539542575,0.0,0.0,False
B0064,RAILFENCE_9,67,-0.5428708996727345,-0.5428708996727345,-0.5428708996727345,0.0,0.0,False
B0064,RAILFENCE_11,67,-0.5108385106033638,-0.5108385106033638,-0.5108385106033638,0.0,0.0,False
B0064,RAILFENCE_13,67,-0.7706170771461559,-0.7706170771461559,-0.7706170771461559,0.0,0.0,False
B0064,RAILFENCE_17,67,-0.938843725964616,-0.938843725964616,-0.938843725964616,0.0,0.0,False
B0064,HL_6x17,67,2.6813107242928362,2.6813107242928362,2.6813107242928362,0.0,0.0,False
B0064,HR_6x17,67,2.3620126290950827,2.3620126290950827,2.3620126290950827,0.0,0.0,False
B0064,HL_10x10,67,1.5837135070968056,1.5837135070968056,1.5837135070968056,0.0,0.0,False
B0064,HR_10x10,67,2.2006092455693658,2.2006092455693658,2.2006092455693658,0.0,0.0,False
B0064,HL_14x7,67,1.7302397039923185,1.7302397039923185,1.7302397039923185,0.0,0.0,False
B0064,HR_14x7,67,1.6752654248211376,1.6752654248211376,1.6752654248211376,0.0,0.0,False
B0064,GRID_10x10_NA1,67,3.432122706705523,3.432122706705523,3.432122706705523,0.0,0.0,False
B0064,GRID_10x10_NA2,67,3.313083649395601,3.313083649395601,3.313083649395601,0.0,0.0,False
B0064,GRID_10x10_NA3,67,3.432122706705523,3.432122706705523,3.432122706705523,0.0,0.0,False
B0064,SPOKE_10x10_NA1,67,3.432122706705523,3.432122706705523,3.432122706705523,0.0,0.0,False
B0064,SPOKE_10x10_NA2,67,3.313083649395601,3.313083649395601,3.313083649395601,0.0,0.0,False
B0064,SPOKE_10x10_NA3,67,3.432122706705523,3.432122706705523,3.432122706705523,0.0,0.0,False
B0045,GRID_6x17,75,-0.3480343101967106,-0.3480343101967106,-0.3480343101967106,0.0,0.0,False
B0045,GRID_9x11,75,0.48448453254527324,0.48448453254527324,0.48448453254527324,0.0,0.0,False
B0045,GRID_10x10,75,0.08139234412959004,0.08139234412959004,0.08139234412959004,0.0,0.0,False
B0045,GRID_11x9,75,0.2910662628519066,0.2910662628519066,0.2910662628519066,0.0,0.0,False
B0045,GRID_14x7,75,-0.5821189263512716,-0.5821189263512716,-0.5821189263512716,0.0,0.0,False
B0045,GRID_17x6,75,0.41986054701036835,0.41986054701036835,0.41986054701036835,0.0,0.0,False
B0045,GRID_21x5,75,2.3395809413997397,2.3395809413997397,2.3395809413997397,0.0,0.0,False
B0045,GRID_25x4,75,-0.1097447905724227,-0.1097447905724227,-0.1097447905724227,0.0,0.0,False
B0045,GRID_33x3,75,-0.13429996860221702,-0.13429996860221702,-0.13429996860221702,0.0,0.0,False
B0045,SPOKE_6x17,75,0.16122075282601314,0.16122075282601314,0.16122075282601314,0.0,0.0,False
B0045,SPOKE_9x11,75,0.9801839372299941,0.9801839372299941,0.9801839372299941,0.0,0.0,False
B0045,SPOKE_10x10,75,0.9556287592002,0.9556287592002,0.9556287592002,0.0,0.0,False
B0045,SPOKE_11x9,75,1.2705930099186153,1.2705930099186153,1.2705930099186153,0.0,0.0,False
B0045,SPOKE_14x7,75,0.9801839372299941,0.9801839372299941,0.9801839372299941,0.0,0.0,False
B0045,SPOKE_17x6,75,2.37074503520025,2.37074503520025,2.37074503520025,0.0,0.0,False
B0045,SPOKE_21x5,75,1.7858664669508297,1.7858664669508297,1.7858664669508297,0.0,0.0,False
B0045,SPOKE_25x4,75,4.804735820953586,4.804735820953586,4.804735820953586,0.0,0.0,False
B0045,SPOKE_33x3,75,2.7602815652779307,2.7602815652779307,2.7602815652779307,0.0,0.0,False
B0045,RAILFENCE_2,75,-0.10568436770024592,-0.10568436770024592,-0.10568436770024592,0.0,0.0,False
B0045,RAILFENCE_3,75,-0.3704870364916416,-0.3704870364916416,-0.3704870364916416,0.0,0.0,False
B0045,RAILFENCE_4,75,1.2736022069233603,1.2736022069233603,1.2736022069233603,0.0,0.0,False
B0045,RAILFENCE_5,75,-0.25885514663201137,-0.25885514663201137,-0.25885514663201137,0.0,0.0,False
B0045,RAILFENCE_7,75,2.8702375048499627,2.8702375048499627,2.8702375048499627,0.0,0.0,False
B0045,RAILFENCE_9,75,1.6515144928890835,1.6515144928890835,1.6515144928890835,0.0,0.0,False
B0045,RAILFENCE_11,75,-0.13429996860221702,-0.13429996860221702,-0.13429996860221702,0.0,0.0,False
B0045,RAILFENCE_13,75,2.6586056149903325,2.6586056149903325,2.6586056149903325,0.0,0.0,False
B0045,RAILFENCE_17,75,-0.7672376670437944,-0.7672376670437944,-0.7672376670437944,0.0,0.0,False
B0045,HL_6x17,75,1.0344059420291911,1.0344059420291911,1.0344059420291911,0.0,0.0,False
B0045,HR_6x17,75,1.012859961004142,1.012859961004142,1.012859961004142,0.0,0.0,False
B0045,HL_10x10,75,0.4781429746817424,0.4781429746817424,0.4781429746817424,0.0,0.0,False
B0045,HR_10x10,75,1.0344059420291911,1.0344059420291911,1.0344059420291911,0.0,0.0,False
B0045,HL_14x7,75,0.6887236386739408,0.6887236386739408,0.6887236386739408,0.0,0.0,False
B0045,HR_14x7,75,0.21334030589034686,0.21334030589034686,0.21334030589034686,0.0,0.0,False
B0045,GRID_10x10_NA1,75,2.316523030401053,2.316523030401053,2.316523030401053,0.0,0.0,False
B0045,GRID_10x10_NA2,75,2.9289659736850124,2.9289659736850124,2.9289659736850124,0.0,0.0,False
B0045,GRID_10x10_NA3,75,2.128395092703785,2.128395092703785,2.128395092703785,0.0,0.0,False
B0045,SPOKE_10x10_NA1,75,2.316523030401053,2.316523030401053,2.316523030401053,0.0,0.0,False
B0045,SPOKE_10x10_NA2,75,2.9289659736850124,2.9289659736850124,2.9289659736850124,0.0,0.0,False
B0045,SPOKE_10x10_NA3,75,2.128395092703785,2.128395092703785,2.128395092703785,0.0,0.0,False
