vertex_id,x,y,z,relief_from_median
37500,-20.404977798461914,-15.90199089050293,38.14470672607422,-37.90355682373047
37600,-23.26302719116211,11.409417152404785,40.109737396240234,-35.93852615356445
37700,-19.483484268188477,-5.874910354614258,38.02973175048828,-38.018531799316406
37800,-57.455657958984375,-51.55758285522461,40.50973892211914,-35.53852462768555
37900,-58.017459869384766,-51.647010803222656,39.26918029785156,-36.779083251953125
38000,-25.54473876953125,15.969636917114258,39.914642333984375,-36.13362121582031
38100,-44.256141662597656,-47.18915557861328,38.029727935791016,-38.01853561401367
38200,-65.75491333007812,-52.138893127441406,39.966007232666016,-36.08225631713867
38300,-30.688480377197266,-36.62928009033203,39.89868927001953,-36.149574279785156
38400,-25.116209030151367,-24.1949462890625,40.109683990478516,-35.93857955932617
38500,-40.361732482910156,-44.969581604003906,39.0047607421875,-37.04350280761719
38600,-69.45018005371094,-51.911800384521484,38.853477478027344,-37.194786071777344
38700,-73.84590911865234,-51.251590728759766,38.02969741821289,-38.0185661315918
38800,-19.551883697509766,-4.0412702560424805,44.146385192871094,-31.901878356933594
38900,-44.587432861328125,-47.37433624267578,44.29555892944336,-31.752704620361328
39000,-57.930519104003906,-49.61201477050781,44.420650482177734,-31.627613067626953
39100,-20.278032302856445,1.7533931732177734,44.316158294677734,-31.732105255126953
39200,-69.21434020996094,-51.93916320800781,44.28999710083008,-31.75826644897461
39300,-32.00810241699219,-38.06837463378906,42.506343841552734,-33.54191970825195
39400,-41.20466232299805,-45.49502182006836,43.92324447631836,-32.12501907348633
39500,-21.586030960083008,-10.267109870910645,41.980613708496094,-34.067649841308594
39600,-26.763084411621094,14.039443969726562,42.940582275390625,-33.10768127441406
39700,-21.177349090576172,-19.065444946289062,42.34058380126953,-33.707679748535156
39800,-27.533493041992188,-32.564064025878906,43.219844818115234,-32.82841873168945
39900,-24.626256942749023,-23.00177574157715,43.52238464355469,-32.52587890625
40000,-62.2844123840332,-50.0723876953125,43.622005462646484,-32.4262580871582
40100,-22.323530197143555,-15.273988723754883,43.440555572509766,-32.60770797729492
40200,-21.62828254699707,-2.815178394317627,44.820552825927734,-31.227710723876953
40300,-74.51309204101562,-51.132015228271484,42.34060287475586,-33.70766067504883
40400,-24.258703231811523,-27.077064514160156,44.3134651184082,-31.734798431396484
40500,-24.616168975830078,9.506587982177734,44.82060241699219,-31.2276611328125
40600,-51.95736312866211,-48.183441162109375,42.79655456542969,-33.251708984375
40700,-53.866607666015625,-48.723106384277344,48.02360916137695,-28.024654388427734
40800,-40.5544319152832,-42.689659118652344,48.70258331298828,-27.345680236816406
40900,-32.783042907714844,-35.9591064453125,49.10258102416992,-26.945682525634766
41000,-24.28078842163086,-22.090343475341797,46.62262725830078,-29.425636291503906
41100,-26.943090438842773,-27.82863998413086,48.702632904052734,-27.345630645751953
41200,-61.288299560546875,-50.018157958984375,47.86978530883789,-28.178478240966797
41300,-22.429611206054688,9.440324783325195,49.10264587402344,-26.94561767578125
41400,-30.77562713623047,-33.588279724121094,48.46709442138672,-27.58116912841797
41500,-22.164958953857422,-14.507795333862305,48.02064895629883,-28.02761459350586
41600,-22.724987030029297,3.5972681045532227,47.65669631958008,-28.39156723022461
41700,-25.718910217285156,12.03310775756836,49.10255432128906,-26.945709228515625
41800,-62.47679901123047,-50.07929229736328,47.78023147583008,-28.26803207397461
41900,-34.97024154663086,-40.94263458251953,49.46259689331055,-26.58566665649414
42000,-23.816598892211914,7.332211971282959,46.622615814208984,-29.425647735595703
42100,-19.75088882446289,-1.570652961730957,48.702579498291016,-27.345684051513672
42200,-27.847000122070312,-29.42040252685547,47.597652435302734,-28.450611114501953
42300,-36.73170852661133,-39.79627990722656,48.12510681152344,-27.92315673828125
42400,-71.10995483398438,-49.71516418457031,48.70259094238281,-27.345672607421875
42500,-36.3731575012207,-42.09991455078125,51.6749382019043,-24.37332534790039
42600,-21.777816772460938,-1.583254337310791,52.5457878112793,-23.50247573852539
42700,-52.737548828125,-48.431785583496094,51.125789642333984,-24.922473907470703
42800,-23.524173736572266,-19.92751693725586,51.37704086303711,-24.671222686767578
42900,-27.158794403076172,-32.060882568359375,50.92585372924805,-25.12240982055664
43000,-54.05925750732422,-48.77467346191406,51.572532653808594,-24.475730895996094
43100,-70.49205017089844,-49.77859115600586,51.6756477355957,-24.372615814208984
43200,-23.065462112426758,-18.544015884399414,50.9257698059082,-25.122493743896484
43300,-22.88623046875,-24.00861930847168,53.00581359863281,-23.042449951171875
43400,-30.071138381958008,-35.95439910888672,53.005802154541016,-23.042461395263672
43500,-67.8543472290039,-50.041072845458984,53.05511474609375,-22.993148803710938
43600,-25.42196273803711,11.337089538574219,53.00575637817383,-23.04250717163086
43700,-26.397319793701172,17.39497184753418,53.00623321533203,-23.042030334472656
43800,-60.934051513671875,-49.96299743652344,52.007080078125,-24.041183471679688
43900,-22.079174041748047,8.411592483520508,52.0468635559082,-24.001399993896484
44000,-21.51102066040039,-4.715141773223877,51.7547607421875,-24.293502807617188
44100,-29.620197296142578,-32.069671630859375,52.94921112060547,-23.09905242919922
44200,-73.37249755859375,-49.30436325073242,52.04686737060547,-24.00139617919922
44300,-27.781360626220703,15.793601989746094,55.319610595703125,-20.728652954101562
44400,-21.687400817871094,-11.05644702911377,56.267208099365234,-19.781055450439453
44500,-34.79147720336914,-40.74345397949219,57.72720718383789,-18.321056365966797
44600,-33.404457092285156,-36.62810516357422,55.24718475341797,-20.80107879638672
44700,-61.09290313720703,-49.980018615722656,57.28057861328125,-18.767684936523438
44800,-45.71837615966797,-47.91499328613281,57.327205657958984,-18.721057891845703
44900,-67.30513000488281,-52.08240509033203,56.1005859375,-19.947677612304688
45000,-37.724212646484375,-43.13005065917969,57.327247619628906,-18.72101593017578
45100,-49.0809326171875,-47.16676330566406,55.997047424316406,-20.05121612548828
45200,-22.359426498413086,-15.56151294708252,56.94721984863281,-19.101043701171875
45300,-19.468017578125,-5.676405429840088,56.22225570678711,-19.826007843017578
45400,-21.858299255371094,-21.253734588623047,55.59343338012695,-20.454830169677734
45500,-41.89714050292969,-45.90972137451172,55.84718322753906,-20.201080322265625
45600,-29.272117614746094,18.074127197265625,57.72715759277344,-18.32110595703125
45700,-53.745849609375,-48.694496154785156,57.14376449584961,-18.904499053955078
45800,-50.226898193359375,-47.606597900390625,57.121334075927734,-18.926929473876953
45900,-23.164691925048828,5.28387975692749,56.82984161376953,-19.218421936035156
46000,-26.616640090942383,-27.234283447265625,57.32720184326172,-18.72106170654297
46100,-71.01172637939453,-49.72647476196289,57.327205657958984,-18.721057891845703
46200,-29.10463523864746,-31.34417724609375,60.30146408081055,-15.74679946899414
46300,-24.238340377807617,8.608253479003906,62.3545036315918,-13.69375991821289
46400,-28.625869750976562,-34.08113098144531,61.344722747802734,-14.703540802001953
46500,-33.50352478027344,-36.738014221191406,60.299400329589844,-15.748863220214844
46600,-34.98402404785156,-38.21692657470703,61.967411041259766,-14.080852508544922
46700,-21.474319458007812,-6.927082061767578,61.99445724487305,-14.05380630493164
46800,-26.962570190429688,14.423812866210938,61.01700973510742,-15.031253814697266
46900,-22.435253143310547,-15.978014945983887,62.35448455810547,-13.693778991699219
47000,-23.835468292236328,-26.178112030029297,60.11448287963867,-15.933780670166016
47100,-45.884944915771484,-45.803627014160156,62.35449981689453,-13.693763732910156
47200,-72.8390121459961,-51.43989181518555,61.59450912475586,-14.453754425048828
47300,-58.58558654785156,-51.718231201171875,59.514503479003906,-16.53376007080078
47400,-22.439796447753906,2.3732032775878906,61.208770751953125,-14.839492797851562
47500,-38.73605728149414,-41.38890075683594,59.514556884765625,-16.533706665039062
47600,-21.820043563842773,-12.449429512023926,59.154510498046875,-16.893753051757812
47700,-62.99289321899414,-50.11283874511719,61.097145080566406,-14.951118469238281
47800,-26.565446853637695,-27.135435104370117,61.463645935058594,-14.584617614746094
47900,-21.67127799987793,-10.84646224975586,61.99453353881836,-14.053730010986328
48000,-27.819778442382812,19.523061752319336,65.3446044921875,-10.703659057617188
48100,-21.55605125427246,-9.573136329650879,65.57987976074219,-10.4683837890625
48200,-29.653545379638672,-32.13570785522461,66.32207489013672,-9.726188659667969
48300,-25.835100173950195,12.255000114440918,65.82861328125,-10.219650268554688
48400,-48.32851791381836,-49.055519104003906,63.84210205078125,-12.206161499023438
48500,-20.988954544067383,4.900182723999023,65.9230728149414,-10.125190734863281
48600,-66.568359375,-50.109527587890625,64.04205322265625,-12.006210327148438
48700,-38.979103088378906,-44.04004669189453,63.88174057006836,-12.166522979736328
48800,-32.713191986083984,-38.80195617675781,66.20825958251953,-9.840003967285156
48900,-58.2532958984375,-51.66321563720703,63.84208679199219,-12.2061767578125
49000,-27.079437255859375,-31.897066116333008,65.87547302246094,-10.17279052734375
49100,-24.996463775634766,-23.867321014404297,65.26162719726562,-10.786636352539062
49200,-62.099552154541016,-52.06407165527344,65.92214965820312,-10.126113891601562
49300,-20.1051082611084,-14.268974304199219,64.24207305908203,-11.806190490722656
49400,-24.96673583984375,14.903194427490234,65.17436218261719,-10.8739013671875
49500,-55.794700622558594,-51.22688293457031,65.17436218261719,-10.8739013671875
49600,-31.260574340820312,-37.25830841064453,66.32208251953125,-9.726181030273438
49700,-53.12055969238281,-50.604286193847656,65.71109008789062,-10.337173461914062
49800,-49.10697555541992,-49.316246032714844,70.64117431640625,-5.4070892333984375
49900,-51.24528121948242,-50.06962585449219,70.64119720458984,-5.407066345214844
50000,-21.52117919921875,-3.939713954925537,67.80105590820312,-8.247207641601562
50100,-24.592565536499023,-27.691688537597656,69.41220092773438,-6.6360626220703125
50200,-19.95488929748535,-13.316203117370605,70.64122772216797,-5.407035827636719
50300,-28.177467346191406,-29.913429260253906,70.6412353515625,-5.4070281982421875
50400,-26.081531524658203,12.776847839355469,68.36124420166016,-7.687019348144531
50500,-31.172557830810547,-37.187076568603516,70.24117279052734,-5.807090759277344
50600,-38.23686599731445,-43.52785873413086,70.24117279052734,-5.807090759277344
50700,-39.969356536865234,-44.70050811767578,69.56219482421875,-6.4860687255859375
50800,-31.907981872558594,-37.96255111694336,69.36219787597656,-6.686065673828125
50900,-21.861629486083984,-21.302719116210938,70.12728881835938,-5.9209747314453125
51000,-19.57632827758789,-9.75247859954834,68.96219635009766,-7.086067199707031
51100,-59.21714401245117,-51.78825378417969,70.64115142822266,-5.407112121582031
51200,-19.5762882232666,-3.3812642097473145,68.36114501953125,-7.6871185302734375
51300,-29.54010009765625,18.492828369140625,69.66370391845703,-6.384559631347656
51400,-20.382509231567383,2.2911810874938965,68.47598266601562,-7.5722808837890625
51500,-23.88933753967285,-21.118316650390625,68.16119384765625,-7.8870697021484375
51600,-68.09526062011719,-50.05466079711914,70.64120483398438,-5.4070587158203125
51700,-72.22380065917969,-49.52482986450195,69.91967010498047,-6.128593444824219
51800,-19.540645599365234,-9.176557540893555,73.49191284179688,-2.5563507080078125
51900,-24.8916015625,-28.248687744140625,73.27201080322266,-2.7762527465820312
52000,-22.794836044311523,-23.815288543701172,74.69351196289062,-1.3547515869140625
52100,-19.723453521728516,-11.540898323059082,72.41307067871094,-3.63519287109375
52200,-27.92750358581543,-29.519466400146484,72.52819061279297,-3.5200729370117188
52300,-22.261598587036133,-14.960616111755371,74.49321746826172,-1.5550460815429688
52400,-34.24867248535156,-37.50782012939453,73.51325988769531,-2.535003662109375
52500,-21.4988956451416,-20.24867057800293,75.62622833251953,-0.42203521728515625
52600,-21.49467658996582,6.643614768981934,73.43318939208984,-2.6150741577148438
52700,-32.74102783203125,-35.91241455078125,73.43318939208984,-2.6150741577148438
52800,-55.27690505981445,-51.11632537841797,74.4942398071289,-1.5540237426757812
52900,-23.61629295349121,12.28125286102295,75.62625122070312,-0.4220123291015625
53000,-23.309741973876953,11.557992935180664,72.41323852539062,-3.6350250244140625
53100,-70.98194885253906,-51.73731231689453,74.10745239257812,-1.9408111572265625
53200,-36.81250762939453,-39.855621337890625,72.5112533569336,-3.5370101928710938
53300,-22.34560203552246,1.9174346923828125,74.83006286621094,-1.21820068359375
53400,-65.46762084960938,-50.14206314086914,74.30975341796875,-1.7385101318359375
53500,-21.825542449951172,-1.2341041564941406,74.33734893798828,-1.7109146118164062
53600,-28.658769607543945,-34.11804962158203,72.41316986083984,-3.6350936889648438
53700,-73.84214782714844,-51.249916076660156,74.54437255859375,-1.5038909912109375
53800,-31.102256774902344,20.462120056152344,50.56101608276367,-25.487247467041016
53900,-31.150821685791016,20.814640045166016,28.0022029876709,-48.04606056213379
54000,-31.293533325195312,20.70583724975586,72.02799987792969,-4.020263671875
54100,-27.698318481445312,19.316986083984375,80.137451171875,4.0891876220703125
54200,-19.574684143066406,-9.764036178588867,77.76399230957031,1.715728759765625
54300,-26.145259857177734,-30.43634605407715,79.21878051757812,3.1705169677734375
54400,-39.26390838623047,-44.268699645996094,77.72108459472656,1.672821044921875
54500,-28.08274269104004,-33.357269287109375,78.54131317138672,2.4930496215820312
54600,-22.762508392333984,3.7449426651000977,80.20106506347656,4.152801513671875
54700,-23.978248596191406,-21.349016189575195,79.80113220214844,3.75286865234375
54800,-36.25082778930664,-39.3631591796875,78.5059814453125,2.4577178955078125
54900,-23.34427833557129,-19.33778953552246,77.737548828125,1.6892852783203125
55000,-32.27183532714844,-35.43004608154297,78.32084655761719,2.2725830078125
55100,-63.349395751953125,-52.131629943847656,79.52789306640625,3.4796295166015625
55200,-55.09795379638672,-51.079734802246094,80.20109558105469,4.15283203125
55300,-57.70238494873047,-51.57515335083008,78.84209442138672,2.7938308715820312
55400,-26.039594650268555,12.6316499710083,78.84215545654297,2.7938919067382812
55500,-51.236732482910156,-50.04514694213867,77.72107696533203,1.6728134155273438
55600,-19.794998168945312,-1.1903557777404785,79.80109405517578,3.7528305053710938
55700,-70.48014831542969,-49.79475021362305,79.81812286376953,3.7698593139648438
55800,-39.20191955566406,-41.7376594543457,80.20111846923828,4.152854919433594
55900,-73.2910385131836,-51.35605239868164,77.92112731933594,1.87286376953125
56000,-27.917442321777344,16.00811195373535,82.06510162353516,6.016838073730469
56100,-29.43888282775879,-31.799808502197266,83.85133361816406,7.803070068359375
56200,-48.684234619140625,-49.17340087890625,82.06510162353516,6.016838073730469
56300,-20.702760696411133,-17.23456573486328,82.08802795410156,6.039764404296875
56400,-42.76816940307617,-44.090118408203125,84.02406311035156,7.975799560546875
56500,-31.665067672729492,-34.69623565673828,83.88431549072266,7.836051940917969
56600,-22.3184871673584,-15.474863052368164,82.26485443115234,6.216590881347656
56700,-24.88890266418457,-28.252521514892578,84.4441909790039,8.395927429199219
56800,-66.4849853515625,-50.11925506591797,83.75093078613281,7.702667236328125
56900,-21.500200271606445,-8.58232307434082,84.02466583251953,7.976402282714844
57000,-45.52079391479492,-45.58708190917969,82.465087890625,6.4168243408203125
57100,-54.03010177612305,-48.77003479003906,83.825439453125,7.7771759033203125
57200,-22.390365600585938,2.2219924926757812,84.54507446289062,8.496810913085938
57300,-19.490259170532227,-5.338474273681641,83.15646362304688,7.1082000732421875
57400,-71.03826141357422,-51.750431060791016,82.2651596069336,6.216896057128906
57500,-26.333572387695312,13.208797454833984,84.54508972167969,8.496826171875
57600,-61.5028076171875,-50.01436233520508,83.22273254394531,7.174468994140625
57700,-21.389575958251953,6.344482421875,84.14501953125,8.096755981445312
57800,-25.958675384521484,12.480523109436035,87.91488647460938,11.866622924804688
57900,-36.06401062011719,-39.198875427246094,86.69493103027344,10.64666748046875
58000,-25.353403091430664,-24.708568572998047,86.6430892944336,10.594825744628906
58100,-52.816680908203125,-48.451942443847656,88.48878479003906,12.440521240234375
58200,-27.88735580444336,15.982454299926758,86.29486083984375,10.246597290039062
58300,-21.5738582611084,-3.5830655097961426,86.111572265625,10.063308715820312
58400,-21.769163131713867,-11.770779609680176,87.23432922363281,11.186065673828125
58500,-22.769067764282227,-23.7497615814209,88.10169982910156,12.053436279296875
58600,-27.408390045166016,-28.643844604492188,87.57453155517578,11.526268005371094
58700,-38.78506851196289,-41.42374801635742,88.77490234375,12.726638793945312
58800,-30.20794677734375,-32.88534927368164,86.49488830566406,10.446624755859375
58900,-21.471376419067383,-7.289031982421875,88.31831359863281,12.270050048828125
59000,-41.60110092163086,-43.37400817871094,86.93647003173828,10.888206481933594
59100,-52.064056396484375,-48.23036193847656,87.39657592773438,11.348312377929688
59200,-68.1270523071289,-50.048736572265625,89.13499450683594,13.08673095703125
59300,-28.412797927856445,20.3403377532959,86.29489135742188,10.246627807617188
59400,-20.534696578979492,3.0020341873168945,87.11866760253906,11.070404052734375
59500,-33.09729766845703,-39.18010711669922,88.3748779296875,12.326614379882812
59600,-69.10184478759766,-49.93958282470703,86.29489135742188,10.246627807617188
59700,-24.898326873779297,-28.269912719726562,91.07939147949219,15.0311279296875
59800,-24.532320022583008,9.325834274291992,90.7810287475586,14.732765197753906
59900,-27.820167541503906,-29.377422332763672,92.27529907226562,16.227035522460938
60000,-22.72355842590332,-17.09146499633789,92.51728820800781,16.469024658203125
60100,-41.28653335571289,-43.18888473510742,92.36247253417969,16.314208984375
60200,-30.835914611816406,-33.666168212890625,93.06098937988281,17.012725830078125
60300,-23.460777282714844,-25.340158462524414,90.98075866699219,14.9324951171875
60400,-21.711763381958008,-1.821378231048584,92.66075134277344,16.61248779296875
60500,-43.327579498291016,-44.416229248046875,91.70206451416016,15.653800964355469
60600,-36.85407257080078,-42.47099304199219,91.18104553222656,15.132781982421875
60700,-22.395845413208008,2.280467987060547,92.66104125976562,16.612777709960938
60800,-55.82173538208008,-49.18735122680664,90.57774353027344,14.52947998046875
60900,-35.27714920043945,-38.487789154052734,92.53240966796875,16.484146118164062
61000,-21.49724769592285,-8.097333908081055,92.66098022460938,16.612716674804688
61100,-68.08159637451172,-50.044883728027344,92.66334533691406,16.615081787109375
61200,-65.6218032836914,-50.13661193847656,91.07903289794922,15.030769348144531
61300,-22.0721378326416,-21.87356948852539,90.7812728881836,14.733009338378906
61400,-21.838361740112305,-12.450281143188477,92.67802429199219,16.6297607421875
61500,-26.14901351928711,16.977800369262695,92.67802429199219,16.6297607421875
61600,-71.74227142333984,-49.61585998535156,92.08349609375,16.035232543945312
61700,-23.12478256225586,5.232917308807373,94.90281677246094,18.85455322265625
61800,-20.05561065673828,0.5098557472229004,95.46987915039062,19.421615600585938
61900,-22.88909339904785,-24.026023864746094,96.14561462402344,20.09735107421875
62000,-38.188533782958984,-41.00146484375,97.735107421875,21.686843872070312
62100,-27.702600479125977,-32.805274963378906,97.3748779296875,21.326614379882812
62200,-27.429224014282227,-28.679546356201172,95.50796508789062,19.459701538085938
62300,-23.30666160583496,5.818997383117676,95.09463500976562,19.046371459960938
62400,-30.863203048706055,-33.735267639160156,96.58891296386719,20.5406494140625
62500,-38.414817810058594,-43.633056640625,95.0946044921875,19.046340942382812
62600,-23.411109924316406,11.74853515625,96.68084716796875,20.632583618164062
62700,-51.02720642089844,-49.978702545166016,97.05784606933594,21.00958251953125
62800,-21.595657348632812,-10.091897964477539,96.84697723388672,20.79871368408203
62900,-23.40927505493164,-19.548446655273438,97.37458801269531,21.326324462890625
63000,-65.33222961425781,-50.16144561767578,95.714599609375,19.666336059570312
63100,-64.59278869628906,-50.16289520263672,95.99628448486328,19.948020935058594
63200,-41.75768280029297,-45.817726135253906,94.89460754394531,18.846343994140625
63300,-21.59030532836914,-3.555630683898926,96.86203002929688,20.813766479492188
63400,-21.512435913085938,-8.929757118225098,95.08421325683594,19.03594970703125
63500,-47.93837356567383,-46.71257781982422,96.63240814208984,20.584144592285156
63600,-23.727378845214844,7.054806709289551,101.67489624023438,25.626632690429688
63700,-24.560632705688477,-27.644195556640625,101.21600341796875,25.167739868164062
63800,-42.02620315551758,-43.67906188964844,102.03504943847656,25.986785888671875
63900,-45.836082458496094,-47.95957946777344,100.3064193725586,24.258155822753906
64000,-30.43108367919922,-36.332252502441406,101.06388092041016,25.01561737060547
64100,-22.995738983154297,-24.282119750976562,99.19589233398438,23.147628784179688
64200,-21.81002426147461,-21.128135681152344,99.3948974609375,23.346633911132812
64300,-19.55948257446289,-9.530484199523926,99.89204406738281,23.843780517578125
64400,-21.991146087646484,-0.048091888427734375,100.88916015625,24.840896606445312
64500,-40.72179412841797,-45.211544036865234,100.44181823730469,24.3935546875
64600,-37.90021514892578,-40.74105453491211,99.88744354248047,23.83917999267578
64700,-20.4105167388916,-15.987573623657227,99.01156616210938,22.963302612304688
64800,-25.6661434173584,16.141820907592773,99.39492797851562,23.346664428710938
64900,-27.471759796142578,-28.75282096862793,99.21136474609375,23.163101196289062
65000,-21.511714935302734,-4.452972412109375,101.67488098144531,25.626617431640625
65100,-33.89729309082031,-37.149505615234375,101.15354919433594,25.10528564453125
65200,-25.023311614990234,10.442928314208984,100.3131332397461,24.264869689941406
65300,-21.473236083984375,-8.017441749572754,99.19487762451172,23.14661407470703
65400,-53.300785064697266,-48.570343017578125,99.5411376953125,23.492874145507812
65500,-27.817970275878906,19.48340606689453,104.64335632324219,28.5950927734375
65600,-26.100582122802734,12.757436752319336,104.34606170654297,28.29779815673828
65700,-21.688112258911133,-20.827163696289062,105.60234069824219,29.5540771484375
65800,-21.483291625976562,6.606578826904297,103.52207946777344,27.47381591796875
65900,-22.54767608642578,-16.374435424804688,105.10493469238281,29.056671142578125
66000,-51.998252868652344,-48.19134521484375,104.38591003417969,28.337646484375
66100,-39.668331146240234,-44.514862060546875,106.00230407714844,29.95404052734375
66200,-21.65161895751953,-2.8215622901916504,105.42829895019531,29.380035400390625
66300,-28.224773406982422,-30.001789093017578,104.12229919433594,28.07403564453125
66400,-35.066162109375,-38.31789779663086,106.0022964477539,29.95403289794922
66500,-53.99264144897461,-50.83161926269531,105.60227966308594,29.55401611328125
66600,-20.51318359375,2.920607089996338,104.31122589111328,28.262962341308594
66700,-46.47439193725586,-48.277992248535156,103.16239929199219,27.1141357421875
66800,-27.773548126220703,15.778796195983887,103.77977752685547,27.73151397705078
66900,-19.8181095123291,-12.298799514770508,106.00232696533203,29.954063415527344
67000,-59.84713363647461,-49.86456298828125,105.60223388671875,29.553970336914062
67100,-65.39666748046875,-52.140098571777344,105.60234069824219,29.5540771484375
67200,-49.03883743286133,-47.14984130859375,106.00230407714844,29.95404052734375
67300,-70.37936401367188,-49.80915069580078,104.27428436279297,28.22602081298828
67400,-72.01825714111328,-51.59351348876953,105.48655700683594,29.43829345703125
67500,-30.57413673400879,-33.340789794921875,108.69764709472656,32.649383544921875
67600,-26.465822219848633,-30.945524215698242,110.26719665527344,34.21893310546875
67700,-31.734046936035156,-34.76471710205078,108.98819732666016,32.93993377685547
67800,-21.91671371459961,-0.5326290130615234,108.60096740722656,32.552703857421875
67900,-24.52556610107422,14.064531326293945,108.84494018554688,32.79667663574219
68000,-34.630149841308594,-40.61085510253906,109.81060791015625,33.76234436035156
68100,-19.502399444580078,-8.277015686035156,107.78718566894531,31.738922119140625
68200,-21.4201602935791,6.41026496887207,109.53904724121094,33.49078369140625
68300,-40.166542053222656,-44.845191955566406,109.87679290771484,33.828529357910156
68400,-46.46086883544922,-48.26949691772461,108.38695526123047,32.33869171142578
68500,-21.532907485961914,-4.423722267150879,108.35929107666016,32.31102752685547
68600,-19.64335823059082,-10.766072273254395,109.86726379394531,33.819000244140625
68700,-32.84856033325195,-38.91947937011719,109.34960174560547,33.30133819580078
68800,-69.4491195678711,-51.927459716796875,107.7872085571289,31.73894500732422
68900,-53.58431625366211,-48.67073059082031,107.9871826171875,31.938919067382812
69000,-65.33240509033203,-50.14155578613281,109.91838073730469,33.8701171875
69100,-27.77262306213379,15.772388458251953,109.73634338378906,33.688079833984375
69200,-73.49067687988281,-51.31810760498047,109.86720275878906,33.818939208984375
69300,-21.194408416748047,5.6305084228515625,114.57562255859375,38.52735900878906
69400,-21.90886688232422,-0.6225461959838867,113.84446716308594,37.79620361328125
69500,-25.034393310546875,-28.55672836303711,112.09558868408203,36.047325134277344
69600,-44.79693603515625,-45.21860885620117,114.57557678222656,38.527313232421875
69700,-21.86034393310547,-12.708264350891113,114.93573760986328,38.887474060058594
69800,-54.79454803466797,-48.957279205322266,112.19830322265625,36.15003967285156
69900,-49.49922180175781,-47.35463333129883,114.57559967041016,38.52733612060547
70000,-32.9878044128418,-39.0592041015625,113.2166519165039,37.16838836669922
70100,-56.74919891357422,-49.37870407104492,112.09558868408203,36.047325134277344
70200,-42.23787307739258,-46.12226486206055,114.17558288574219,38.1273193359375
70300,-23.246906280517578,-24.861408233642578,112.70024108886719,36.6519775390625
70400,-23.453622817993164,-19.75675392150879,113.16278839111328,37.114524841308594
70500,-21.518932342529297,-4.811117649078369,112.69560241699219,36.6473388671875
70600,-50.96742248535156,-47.85436248779297,112.49559020996094,36.44732666015625
70700,-66.75212860107422,-50.10249710083008,114.17459106445312,38.12632751464844
70800,-62.23906326293945,-52.081520080566406,114.57579040527344,38.52752685546875
70900,-19.458066940307617,-6.647604942321777,114.01899719238281,37.970733642578125
71000,-25.946685791015625,16.618486404418945,113.12969207763672,37.08142852783203
71100,-26.937742233276367,18.239330291748047,114.57554626464844,38.52728271484375
71200,-22.19711685180664,-14.618841171264648,114.57586669921875,38.52760314941406
71300,-72.6611557006836,-51.474761962890625,113.94750213623047,37.89923858642578
71400,-19.51744842529297,-8.690930366516113,116.99928283691406,40.951019287109375
71500,-19.73463249206543,-11.59969425201416,118.8792495727539,42.83098602294922
71600,-29.078197479248047,-31.278579711914062,116.39933013916016,40.35106658935547
71700,-23.197986602783203,-24.780986785888672,118.019287109375,41.97102355957031
71800,-21.18234634399414,5.604244709014893,118.20508575439453,42.156822204589844
71900,-39.05914306640625,-44.10957336425781,116.3992919921875,40.35102844238281
72000,-22.10419464111328,8.477739334106445,117.52035522460938,41.47209167480469
72100,-32.937416076660156,-36.139930725097656,116.28419494628906,40.235931396484375
72200,-43.35552978515625,-46.717220306396484,117.08260345458984,41.034339904785156
72300,-26.05402946472168,12.73611831665039,116.03931427001953,39.991050720214844
72400,-21.478416442871094,-6.094263076782227,117.21968078613281,41.171417236328125
72500,-54.984214782714844,-51.067649841308594,117.43120574951172,41.38294219970703
72600,-22.99408721923828,-18.121051788330078,117.51753234863281,41.469268798828125
72700,-66.40796661376953,-50.1256103515625,118.21853637695312,42.17027282714844
72800,-45.487022399902344,-47.815704345703125,118.47935485839844,42.43109130859375
72900,-25.557167053222656,15.963072776794434,116.39935302734375,40.35108947753906
73000,-25.68138313293457,-29.66259765625,117.18419647216797,41.13593292236328
73100,-74.67298126220703,-51.09477996826172,117.9819564819336,41.933692932128906
73200,-19.8725643157959,-12.751871109008789,120.6772689819336,44.629005432128906
73300,-36.27266311645508,-42.0327033996582,120.31729125976562,44.26902770996094
73400,-34.84695053100586,-40.791778564453125,120.67727661132812,44.62901306152344
73500,-19.763263702392578,-1.6489834785461426,121.63888549804688,45.59062194824219
73600,-20.780254364013672,-17.583419799804688,122.49650573730469,46.4482421875
73700,-23.137176513671875,-24.71097183227539,120.87704467773438,44.82878112792969
73800,-20.258968353271484,1.6489973068237305,120.87727355957031,44.829010009765625
73900,-25.287817001342773,-28.995346069335938,121.02547454833984,44.977210998535156
74000,-45.985687255859375,-45.82392120361328,121.92803955078125,45.87977600097656
74100,-29.394845962524414,-35.08493423461914,120.46016693115234,44.411903381347656
74200,-25.25851058959961,-24.515235900878906,121.76576232910156,45.717498779296875
74300,-22.873611450195312,10.543824195861816,121.7657699584961,45.717506408691406
74400,-59.405723571777344,-51.854461669921875,120.31729125976562,44.26902770996094
74500,-24.450485229492188,13.946342468261719,123.04344940185547,46.99518585205078
74600,-23.036582946777344,4.789756774902344,122.75570678710938,46.70744323730469
74700,-64.65079498291016,-52.15583038330078,121.7005615234375,45.65229797363281
74800,-27.718505859375,15.687421798706055,121.060791015625,45.01252746582031
