config,weights,candidate,score,delta_windowed,delta_shuffled,pass_deltas,ngram_contrib,coverage_contrib,compress_contrib
sweep_0.6_0.2_0.2,"0.60,0.20,0.20",B0050,4.029890334541616,0.00911753293297668,4.641163158312566,False,3.1162745254736715,0.9376929796850979,-0.02407717061715385
sweep_0.6_0.2_0.2,"0.60,0.20,0.20",B0053,4.429886240160242,0.00911753293297668,5.202826972845344,False,3.3587763888448987,1.0951870219324962,-0.02407717061715385
sweep_0.6_0.2_0.2,"0.60,0.20,0.20",B0006,4.358764108588583,0.00911753293297668,4.979396035067691,False,3.3016537276952316,1.0811875515105054,-0.02407717061715385
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0002,4.6782908390665074,0.00911753293297668,5.442525858935978,False,3.221897559297583,1.4684318650775017,-0.012038585308576929
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0008,5.152695186281445,0.00911753293297668,5.916930206150916,False,3.461166064490528,1.7035677070994943,-0.012038585308576929
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0019,4.917894024914147,0.00911753293297668,5.192063349463535,False,3.6488276371908763,1.2811049730318476,-0.012038585308576929
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0033,4.223215554607196,0.00911753293297668,3.4395493289273196,False,3.1210294639711456,1.1142246759446277,-0.012038585308576929
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0027,4.989518336435066,0.00911753293297668,5.742974620612579,False,3.3587763888448987,1.6427805328987442,-0.012038585308576929
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0038,4.510775409692741,0.00911753293297668,4.942997452679133,False,3.1162745254736715,1.4065394695276467,-0.012038585308576929
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0043,4.510775409692741,0.00911753293297668,5.425899602784407,False,3.1162745254736715,1.4065394695276467,-0.012038585308576929
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0050,4.510775409692741,0.00911753293297668,5.264231693870254,False,3.1162745254736715,1.4065394695276467,-0.012038585308576929
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0053,4.989518336435066,0.00911753293297668,5.904642529526731,False,3.3587763888448987,1.6427805328987442,-0.012038585308576929
sweep_0.6_0.3_0.1,"0.60,0.30,0.10",B0006,4.911396469652412,0.00911753293297668,5.674580263654452,False,3.3016537276952316,1.6217813272657577,-0.012038585308576929
ngram_heavy,"0.70,0.15,0.15",B0002,4.475038540423065,0.00911753293297668,5.1671187603292,False,3.7588804858471803,0.7342159325387508,-0.018057877962865385
ngram_heavy,"0.70,0.15,0.15",B0008,4.871753050825831,0.00911753293297668,5.5638332707319655,False,4.038027075238949,0.8517838535497472,-0.018057877962865385
ngram_heavy,"0.70,0.15,0.15",B0019,4.8794601852757475,0.00911753293297668,5.29366678229928,False,4.256965576722689,0.6405524865159238,-0.018057877962865385
ngram_heavy,"0.70,0.15,0.15",B0033,4.1802555013091185,0.00911753293297668,3.42045766706057,False,3.64120104129967,0.5571123379723139,-0.018057877962865385
ngram_heavy,"0.70,0.15,0.15",B0027,4.721904842138889,0.00911753293297668,5.296505944018566,False,3.918572453652382,0.8213902664493721,-0.018057877962865385
ngram_heavy,"0.70,0.15,0.15",B0038,4.320865469853574,0.00911753293297668,4.627070845194924,False,3.6356536130526163,0.7032697347638234,-0.018057877962865385
ngram_heavy,"0.70,0.15,0.15",B0043,4.320865469853574,0.00911753293297668,5.084079132133096,False,3.6356536130526163,0.7032697347638234,-0.018057877962865385
ngram_heavy,"0.70,0.15,0.15",B0050,4.320865469853574,0.00911753293297668,4.895466571733252,False,3.6356536130526163,0.7032697347638234,-0.018057877962865385
ngram_heavy,"0.70,0.15,0.15",B0053,4.721904842138889,0.00911753293297668,5.48511850441841,False,3.918572453652382,0.8213902664493721,-0.018057877962865385
ngram_heavy,"0.70,0.15,0.15",B0006,4.644762134647784,0.00911753293297668,5.229975183756672,False,3.8519293489777704,0.8108906636328789,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0002,4.213757530375701,0.00911753293297668,5.0559275327426665,False,0.8054743898243958,3.4263410185141705,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0008,4.822224954725253,0.00911753293297668,5.6643949570922185,False,0.865291516122632,3.9749913165654864,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0019,3.8833939684091647,0.00911753293297668,3.684704770933105,False,0.9122069092977191,2.989244937074311,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0033,3.3620570652340525,0.00911753293297668,2.7109807177150684,False,0.7802573659927864,2.5998575772041312,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0027,4.6547907960120956,0.00911753293297668,5.822090884411821,False,0.8396940972112247,3.8331545767637363,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0038,4.042936182303395,0.00911753293297668,4.797497851494988,False,0.7790686313684179,3.2819254288978423,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0043,4.042936182303395,0.00911753293297668,5.250653247931659,False,0.7790686313684179,3.2819254288978423,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0050,4.042936182303395,0.00911753293297668,5.2102362707031205,False,0.7790686313684179,3.2819254288978423,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0053,4.6547907960120956,0.00911753293297668,5.86250786164036,False,0.8396940972112247,3.8331545767637363,-0.018057877962865385
coverage_heavy,"0.15,0.70,0.15",B0006,4.591511984247711,0.00911753293297668,5.763546494580869,False,0.8254134319238079,3.7841564302867683,-0.018057877962865385
compress_heavy,"0.15,0.15,0.70",B0002,1.455420225203108,0.00911753293297668,1.8040669928950352,False,0.8054743898243958,0.7342159325387508,-0.08427009716003846
compress_heavy,"0.15,0.15,0.70",B0008,1.6328052725123408,0.00911753293297668,1.981452040204268,False,0.865291516122632,0.8517838535497472,-0.08427009716003846
compress_heavy,"0.15,0.15,0.70",B0019,1.4684892986536042,0.00911753293297668,1.58441850939395,False,0.9122069092977191,0.6405524865159238,-0.08427009716003846
compress_heavy,"0.15,0.15,0.70",B0033,1.2530996068050617,0.00911753293297668,1.0820185384898184,False,0.7802573659927864,0.5571123379723139,-0.08427009716003846
compress_heavy,"0.15,0.15,0.70",B0027,1.5768142665005582,0.00911753293297668,1.962105322664186,False,0.8396940972112247,0.8213902664493721,-0.08427009716003846
compress_heavy,"0.15,0.15,0.70",B0038,1.3980682689722028,0.00911753293297668,1.663159181768808,False,0.7790686313684179,0.7032697347638234,-0.08427009716003846
compress_heavy,"0.15,0.15,0.70",B0043,1.3980682689722028,0.00911753293297668,1.8237763023643685,False,0.7790686313684179,0.7032697347638234,-0.08427009716003846
compress_heavy,"0.15,0.15,0.70",B0050,1.3980682689722028,0.00911753293297668,1.7833593251358306,False,0.7790686313684179,0.7032697347638234,-0.08427009716003846
compress_heavy,"0.15,0.15,0.70",B0053,1.5768142665005582,0.00911753293297668,2.002522299892724,False,0.8396940972112247,0.8213902664493721,-0.08427009716003846
compress_heavy,"0.15,0.15,0.70",B0006,1.5520339983966482,0.00911753293297668,1.9400332373536837,False,0.8254134319238079,0.8108906636328789,-0.08427009716003846
balanced,"0.33,0.33,0.33",B0002,3.377903640715539,0.00911753293297668,4.005028724226979,False,1.7881531454101587,1.629959370236027,-0.040208874930646926
balanced,"0.33,0.33,0.33",B0008,3.771698445742035,0.00911753293297668,4.398823529253475,False,1.9209471657922432,1.8909601548804387,-0.040208874930646926
balanced,"0.33,0.33,0.33",B0019,3.406916983775641,0.00911753293297668,3.51740909085457,False,2.0250993386409366,1.422026520065351,-0.040208874930646926
balanced,"0.33,0.33,0.33",B0033,2.9287518678718762,0.00911753293297668,2.4020811554473975,False,1.7321713525039861,1.236789390298537,-0.040208874930646926
balanced,"0.33,0.33,0.33",B0027,3.6473984123958783,0.00911753293297668,4.355873816314493,False,1.864120895808919,1.823486391517606,-0.040208874930646926
balanced,"0.33,0.33,0.33",B0038,3.2505822978829286,0.00911753293297668,3.692213383526754,False,1.7295323616378877,1.561258811175688,-0.040208874930646926
balanced,"0.33,0.33,0.33",B0043,3.2505822978829286,0.00911753293297668,4.048783391248898,False,1.7295323616378877,1.561258811175688,-0.040208874930646926
balanced,"0.33,0.33,0.33",B0050,3.2505822978829286,0.00911753293297668,3.959057701801544,False,1.7295323616378877,1.561258811175688,-0.040208874930646926
balanced,"0.33,0.33,0.33",B0053,3.6473984123958783,0.00911753293297668,4.445599505761848,False,1.864120895808919,1.823486391517606,-0.040208874930646926
balanced,"0.33,0.33,0.33",B0006,3.592386217205198,0.00911753293297668,4.306873786925179,False,1.8324178188708538,1.8001772732649914,-0.040208874930646926
baseline,"0.40,0.30,0.30",B0002,3.58024781535016,0.00911753293297668,4.219597943505374,False,2.147931706198389,1.4684318650775017,-0.03611575592573077
baseline,"0.40,0.30,0.30",B0008,3.974895994167449,0.00911753293297668,4.614246122322663,False,2.3074440429936853,1.7035677070994943,-0.03611575592573077
baseline,"0.40,0.30,0.30",B0019,3.6775409752333683,0.00911753293297668,3.843245795679779,False,2.4325517581272513,1.2811049730318476,-0.03611575592573077
baseline,"0.40,0.30,0.30",B0033,3.158795229332995,0.00911753293297668,2.589207827628865,False,2.0806863093140975,1.1142246759446277,-0.03611575592573077
baseline,"0.40,0.30,0.30",B0027,3.8458490362029467,0.00911753293297668,4.530465303756442,False,2.239184259229933,1.6427805328987442,-0.03611575592573077
baseline,"0.40,0.30,0.30",B0038,3.447940063917697,0.00911753293297668,3.8652113932514554,False,2.077516350315781,1.4065394695276467,-0.03611575592573077
baseline,"0.40,0.30,0.30",B0043,3.447940063917697,0.00911753293297668,4.2403349374139605,False,2.077516350315781,1.4065394695276467,-0.03611575592573077
baseline,"0.40,0.30,0.30",B0050,3.447940063917697,0.00911753293297668,4.132556331471193,False,2.077516350315781,1.4065394695276467,-0.03611575592573077
baseline,"0.40,0.30,0.30",B0053,3.8458490362029467,0.00911753293297668,4.63824390969921,False,2.239184259229933,1.6427805328987442,-0.03611575592573077
baseline,"0.40,0.30,0.30",B0006,3.7867680564701818,0.00911753293297668,4.47823773768973,False,2.201102485130155,1.6217813272657577,-0.03611575592573077
