label,length,fixed_score,windowed_score,shuffled_score,delta_windowed,delta_shuffled,pass_deltas,z_ngram,z_coverage,z_compress,penalties
H1067,44,2.7818881744753936,2.7818881744753936,-0.18443722911561952,0.0,2.966325403591013,False,3.6825825029608352,3.2135029946943368,0.0,0.0
H1231,44,3.061231710256689,3.061231710256689,-1.0765235685915038,0.0,4.137755278848193,False,4.099601918750033,3.475459562340497,0.0,0.0
H1429,44,2.4253852335371944,2.4253852335371944,-0.3720959662207583,0.0,2.7974811997579527,False,3.05705337927704,2.9991748938929335,0.0,0.0
H1595,44,2.967402341704119,2.967402341704119,0.3785389821997965,0.0,2.5888633595043227,False,3.891092210855433,3.475459562340497,0.0,0.0
H1686,44,2.7068733391949023,2.7068733391949023,0.07394720351718376,0.0,2.6329261356777183,False,3.6825825029608352,2.9991748938929335,0.0,0.0
H1875,44,2.5423182751146682,2.5423182751146682,0.19088024509465779,0.0,2.3514380300200104,False,3.891092210855433,2.260933657799209,0.0,0.0
H1950,44,3.2279313442133364,3.2279313442133364,-0.113711533587955,0.0,3.3416428778012914,False,4.099601918750033,3.9517442307880617,0.0,0.0
H2357,44,2.35465953800953,2.35465953800953,-0.8181391359587005,0.0,3.172798673968231,False,3.4740727950662373,2.260933657799209,0.0,0.0
H2377,44,2.9695469115805326,2.9695469115805326,-0.30137027069309374,0.0,3.2709171822736263,False,4.099601918750033,3.2135029946943368,0.0,0.0
H2513,44,2.7797436045989805,2.7797436045989805,0.5430940462800304,0.0,2.23664955831895,False,3.4740727950662373,3.475459562340497,0.0,0.0
H2624,44,2.7797436045989805,2.7797436045989805,0.05298810036869239,0.0,2.726755504230288,False,3.4740727950662373,3.475459562340497,0.0,0.0
H2701,44,2.35465953800953,2.35465953800953,0.33233163614998723,0.0,2.022327901859543,False,3.4740727950662373,2.260933657799209,0.0,0.0
H0159,45,2.7163889353659503,2.7163889353659503,0.7595544716459453,0.0,1.956834463720005,False,3.7613528370543503,2.925086167689979,0.0,0.0
H0606,45,2.3494118494714566,2.3494118494714566,-0.7178868710127942,0.0,3.067298720484251,False,2.945848201733254,2.925086167689979,0.0,0.0
H1091,45,3.134123602132573,3.134123602132573,-0.13727595219460678,0.0,3.27139955432718,False,3.9652289958846243,3.8564872970985484,0.0,0.0
H1205,45,2.0947318531488013,2.0947318531488013,0.41313020384966603,0.0,1.6816016492991352,False,2.945848201733254,2.1974290353395345,0.0,0.0
H1549,45,2.624644663892327,2.624644663892327,-0.06614397161666535,0.0,2.690788635508992,False,3.557476678224076,2.925086167689979,0.0,0.0
H1623,45,2.5124070471179563,2.5124070471179563,-0.32082396793932105,0.0,2.8332310150572773,False,2.945848201733254,3.3907867323942638,0.0,0.0
H1810,45,2.461708939043295,2.461708939043295,-0.5755039642619766,0.0,3.0372129033052717,False,3.7613528370543503,2.1974290353395345,0.0,0.0
H1893,45,2.624644663892327,2.624644663892327,-0.22902022366823005,0.0,2.853664887560557,False,3.557476678224076,2.925086167689979,0.0,0.0
H1902,45,2.278220396096048,2.278220396096048,-0.39201542131472966,0.0,2.6702358174107776,False,3.3536005193938023,2.1974290353395345,0.0,0.0
H2006,45,2.3494118494714566,2.3494118494714566,0.32138593237604274,0.0,2.028025917095414,False,2.945848201733254,2.925086167689979,0.0,0.0
H2025,45,3.134123602132573,3.134123602132573,-1.013672503531879,0.0,4.147796105664452,False,3.9652289958846243,3.8564872970985484,0.0,0.0
H2103,45,1.9823752907794965,1.9823752907794965,-0.5755039642619766,0.0,2.557879255041473,False,1.926467407581884,3.1870427353361395,0.0,0.0
H2120,45,2.695895590065203,2.695895590065203,-0.8301839605846322,0.0,3.5260795506498352,False,3.3536005193938023,3.3907867323942638,0.0,0.0
H2252,45,2.3494118494714566,2.3494118494714566,-0.6466954176373854,0.0,2.996107267108842,False,2.945848201733254,2.925086167689979,0.0,0.0
H2343,45,3.409356416553443,3.409356416553443,-0.8301839605846322,0.0,4.239540377138075,False,4.576857472375447,3.8564872970985484,0.0,0.0
H2677,45,3.134123602132573,3.134123602132573,-0.13733542499207413,0.0,3.271459027124647,False,3.9652289958846243,3.8564872970985484,0.0,0.0
H2681,45,2.695895590065203,2.695895590065203,0.6678696729697892,0.0,2.028025917095414,False,3.3536005193938023,3.3907867323942638,0.0,0.0
H2735,45,2.87938413301245,2.87938413301245,0.47606592869869846,0.0,2.4033182043137513,False,3.7613528370543503,3.3907867323942638,0.0,0.0
H2810,45,2.3494118494714566,2.3494118494714566,-0.13733542499207413,0.0,2.486747274463531,False,2.945848201733254,2.925086167689979,0.0,0.0
H0224,46,2.6357409791749298,2.6357409791749298,0.019567470895857614,0.0,2.616173508279072,False,3.6372543055924447,2.8542186904523708,0.0,0.0
H0298,46,3.064442295327791,3.064442295327791,-0.5027536118199019,0.0,3.567195907147693,False,4.235586510855206,3.3097953298369966,0.0,0.0
H0360,46,2.9049904715431722,2.9049904715431722,-0.3213189823543318,0.0,3.226309453897504,False,4.235586510855206,2.8542186904523708,0.0,0.0
H0542,46,2.276741656017273,2.276741656017273,-0.5905684747225742,0.0,2.867310130739847,False,2.839478031908763,2.8542186904523708,0.0,0.0
H0592,46,2.6357409791749298,2.6357409791749298,-0.4827057740256927,0.0,3.1184467532006224,False,3.6372543055924447,2.8542186904523708,0.0,0.0
H0635,46,2.6357409791749298,2.6357409791749298,0.39667966396098175,0.0,2.239061315213948,False,3.6372543055924447,2.8542186904523708,0.0,0.0
H0700,46,3.0443944575335817,3.0443944575335817,-0.4110688131437458,0.0,3.4554632706773276,False,3.8366983740133644,3.7653719692216225,0.0,0.0
H0828,46,2.6156931413807207,2.6156931413807207,-0.7700681363014027,0.0,3.3857612776821235,False,3.2383661687506042,3.3097953298369966,0.0,0.0
H0996,46,3.0443944575335817,3.0443944575335817,-0.23350411945165936,0.0,3.277898576985241,False,3.8366983740133644,3.7653719692216225,0.0,0.0
H1073,46,3.3136439499018246,3.3136439499018246,0.5761793255398101,0.0,2.7374646243620147,False,4.435030579276126,3.7653719692216225,0.0,0.0
H1286,46,2.276741656017273,2.276741656017273,0.28881696326410017,0.0,1.9879246927531726,False,2.839478031908763,2.8542186904523708,0.0,0.0
H1528,46,2.5459911483855158,2.5459911483855158,-0.3213189823543318,0.0,2.8673101307398476,False,3.437810237171524,2.8542186904523708,0.0,0.0
H1650,46,2.7932578350728066,2.7932578350728066,0.486429494750396,0.0,2.3068283403224106,False,3.8366983740133644,3.0478387621908363,0.0,0.0
H1711,46,3.0443944575335817,3.0443944575335817,-0.2516169893591266,0.0,3.296011446892708,False,3.8366983740133644,3.7653719692216225,0.0,0.0
H2122,46,2.276741656017273,2.276741656017273,-0.7700681363014027,0.0,3.0468097923186757,False,2.839478031908763,2.8542186904523708,0.0,0.0
H2384,46,3.0443944575335817,3.0443944575335817,0.9705898697644788,0.0,2.0738045877691027,False,3.8366983740133644,3.7653719692216225,0.0,0.0
H2397,46,2.7951928029595488,2.7951928029595488,0.4482687870487194,0.0,2.3469240159108296,False,3.6372543055924447,3.3097953298369966,0.0,0.0
H2574,46,3.3136439499018246,3.3136439499018246,-0.4110688131437458,0.0,3.7247127630455705,False,4.435030579276126,3.7653719692216225,0.0,0.0
H2933,46,2.6156931413807207,2.6156931413807207,-0.05206948998608925,0.0,2.66776263136681,False,3.2383661687506042,3.3097953298369966,0.0,0.0
H0345,47,2.558524850906931,2.558524850906931,-0.5013749329639892,0.0,3.05989978387092,False,3.5184365627033856,2.7863668505440216,0.0,0.0
H1072,47,2.382844331063822,2.382844331063822,0.009889877266031633,0.0,2.3729544537977905,False,3.1280354074964776,2.7863668505440216,0.0,0.0
H1137,47,2.558524850906931,2.558524850906931,-0.5329284315625995,0.0,3.0914532824695304,False,3.5184365627033856,2.7863668505440216,0.0,0.0
H1175,47,2.538903562853024,2.538903562853024,-0.0058868720332737046,0.0,2.544790434886298,False,3.1280354074964776,3.2322503699417413,0.0,0.0
H1224,47,2.207163811220714,2.207163811220714,-1.01263974319401,0.0,3.219803554414724,False,2.7376342522895696,2.7863668505440216,0.0,0.0
H1406,47,2.558524850906931,2.558524850906931,1.368003788112985,0.0,1.190521062793946,False,3.5184365627033856,2.7863668505440216,0.0,0.0
H1419,47,2.558524850906931,2.558524850906931,0.16979364780983489,0.0,2.388731203097096,False,3.5184365627033856,2.7863668505440216,0.0,0.0
H1438,47,2.8220456306715933,2.8220456306715933,-0.5013749329639892,0.0,3.3234205636355822,False,4.104038295513747,2.7863668505440216,0.0,0.0
H1496,47,2.8220456306715933,2.8220456306715933,-1.11263974319401,0.0,3.9346853738656034,False,4.104038295513747,2.7863668505440216,0.0,0.0
H1942,47,2.3107808204415736,2.3107808204415736,-0.3256944131208806,0.0,2.636475233562454,False,3.5184365627033856,2.0785267635001428,0.0,0.0
H2101,47,2.958483574406889,2.958483574406889,-0.16579064257707693,0.0,3.1242742169839657,False,3.71363714030684,3.6781338893394606,0.0,0.0
H2125,47,4.292904128911592,4.292904128911592,1.0247304202168692,0.0,3.2681737086947225,False,5.8608434939448335,5.015784447532618,0.0,0.1
H2154,47,2.958483574406889,2.958483574406889,0.5893736593636997,0.0,2.369109915043189,False,3.71363714030684,3.6781338893394606,0.0,0.0
H2184,47,2.714584082696133,2.714584082696133,-0.6049919421848486,0.0,3.3195760248809814,False,3.5184365627033856,3.2322503699417413,0.0,0.0
H2227,47,2.207163811220714,2.207163811220714,-1.2761605229586728,0.0,3.483324334179387,False,2.7376342522895696,2.7863668505440216,0.0,0.0
H2327,47,3.2220043541715517,3.2220043541715517,0.009889877266031633,0.0,3.21211447690552,False,4.2992388731172015,3.6781338893394606,0.0,0.0
H2693,47,2.997726150514702,2.997726150514702,-1.028416492493315,0.0,4.026142643008017,False,4.494439450720655,2.7863668505440216,0.0,0.0
H2875,47,2.958483574406889,2.958483574406889,0.16979364780983489,0.0,2.788689926597054,False,3.71363714030684,3.6781338893394606,0.0,0.0
H0088,48,2.7425568248363312,2.7425568248363312,0.8027459936252288,0.0,1.9398108312111024,False,3.977971255811516,2.721342170631855,0.0,0.0
H0524,48,4.180689104362997,4.180689104362997,-0.04949312855980825,0.0,4.230182232922805,False,5.698176345941956,4.904313567683189,0.0,0.1
H0526,48,2.570536315823288,2.570536315823288,-0.8633072283059444,0.0,3.4338435441292328,False,3.5957034580047527,2.721342170631855,0.0,0.0
H0650,48,4.438719867882562,4.438719867882562,0.39977065519225197,0.0,4.03894921269031,False,6.271578042652102,4.904313567683189,0.0,0.1
H0687,48,2.1404850432906786,2.1404850432906786,-0.9357795157626497,0.0,3.076264559053328,False,2.6400339634878427,2.721342170631855,0.0,0.0
H0704,48,2.65654657032981,2.65654657032981,-0.2747734138101072,0.0,2.9313199841399173,False,3.7868373569081353,2.721342170631855,0.0,0.0
H1085,48,2.8761523114104746,2.8761523114104746,0.45870497559914125,0.0,2.4174473358113335,False,3.5957034580047527,3.594530729452388,0.0,0.0
H1194,48,2.8761523114104746,2.8761523114104746,0.10331486923378519,0.0,2.7728374421766895,False,3.5957034580047527,3.594530729452388,0.0,0.0
H1418,48,2.4845260613167657,2.4845260613167657,-0.01674265029054134,0.0,2.501268711607307,False,3.4045695591013705,2.721342170631855,0.0,0.0
H1538,48,2.4845260613167657,2.4845260613167657,-0.5192662102798566,0.0,3.0037922715966223,False,3.4045695591013705,2.721342170631855,0.0,0.0
H1646,48,2.3125055523037226,2.3125055523037226,-1.1078000247756936,0.0,3.420305577079416,False,3.022301761294607,2.721342170631855,0.0,0.0
H1657,48,4.180689104362997,4.180689104362997,0.724599161998889,0.0,3.4560899423641076,False,5.698176345941956,4.904313567683189,0.0,0.1
H2376,48,2.1404850432906786,2.1404850432906786,-1.0353277373189882,0.0,3.1758127806096668,False,2.6400339634878427,2.721342170631855,0.0,0.0
H2478,48,2.9145773338493757,2.9145773338493757,-0.03028061734035775,0.0,2.9448579511897335,False,4.360239053618281,2.721342170631855,0.0,0.0
H2688,48,4.180689104362997,4.180689104362997,0.6521268745421835,0.0,3.528562229820813,False,5.698176345941956,4.904313567683189,0.0,0.1
H2753,48,2.3125055523037226,2.3125055523037226,-0.5463421443794892,0.0,2.858847696683212,False,3.022301761294607,2.721342170631855,0.0,0.0
H2878,48,3.048172820423518,3.048172820423518,0.24128811322902455,0.0,2.8068847071944933,False,3.977971255811516,3.594530729452388,0.0,0.0
H2908,48,2.4845260613167657,2.4845260613167657,-0.5057282432300401,0.0,2.9902543045468057,False,3.4045695591013705,2.721342170631855,0.0,0.0
H0167,49,4.073054284898017,4.073054284898017,0.11483118680644104,0.0,3.958223098091576,False,5.542148673367766,4.797392519664347,0.0,0.1
H0171,49,4.073054284898017,4.073054284898017,0.43303054041294275,0.0,3.6400237444850743,False,5.542148673367766,4.797392519664347,0.0,0.1
H0392,49,2.0765278577251336,2.0765278577251336,-0.22218858595380805,0.0,2.298716443678942,False,2.546417359943329,2.6589715592875303,0.0,0.0
H0811,49,4.073054284898017,4.073054284898017,-0.1265430790960921,0.0,4.199597363994109,False,5.542148673367766,4.797392519664347,0.0,0.1
H1096,49,2.5632370977117596,2.5632370977117596,-0.4635628518563412,0.0,3.0267999495681006,False,3.295350188299438,3.0866557513628936,0.0,0.0
H1130,49,2.2450377441052582,2.2450377441052582,-0.8005826246165904,0.0,3.0456203687218486,False,2.920883774121384,2.6589715592875303,0.0,0.0
H1156,49,3.8548549312915146,3.8548549312915146,0.12622175047409495,0.0,3.7286331808174196,False,5.167682259189711,4.3697083275889845,0.0,0.0
H1229,49,2.965691394508324,2.965691394508324,0.5787592994577603,0.0,2.3869320950505637,False,3.8570498095665195,3.514339943438258,0.0,0.0
H1395,49,2.2450377441052582,2.2450377441052582,-0.7049371177588745,0.0,2.9499748618641326,False,2.920883774121384,2.6589715592875303,0.0,0.0
H1602,49,2.5632370977117596,2.5632370977117596,-0.04228813590602966,0.0,2.605525233617789,False,3.295350188299438,3.0866557513628936,0.0,0.0
H1691,49,2.7971815081281997,2.7971815081281997,-1.0419568905191237,0.0,3.8391383986473233,False,3.4825833953884655,3.514339943438258,0.0,0.0
H1779,49,2.7971815081281997,2.7971815081281997,0.3675960163766281,0.0,2.4295854917515713,False,3.4825833953884655,3.514339943438258,0.0,0.0
H1838,49,2.5820575168655076,2.5820575168655076,-0.24100900510755552,0.0,2.823066521973063,False,3.669816602477493,2.6589715592875303,0.0,0.0
H1855,49,2.4135476304853825,2.4135476304853825,-0.05367869957368343,0.0,2.467226330059066,False,3.295350188299438,2.6589715592875303,0.0,0.0
H2267,49,4.073054284898017,4.073054284898017,-0.3906984723339326,0.0,4.4637527572319495,False,5.542148673367766,4.797392519664347,0.0,0.1
H2430,49,4.325819114468205,4.325819114468205,0.8731256755170018,0.0,3.452693438951203,False,6.103848294634849,4.797392519664347,0.0,0.1
H2623,49,3.218456224078511,3.218456224078511,-0.6320727382364658,0.0,3.8505289623149768,False,4.418749430833602,3.514339943438258,0.0,0.0
H2885,49,4.325819114468205,4.325819114468205,-0.24100900510755552,0.0,4.56682811957576,False,6.103848294634849,4.797392519664347,0.0,0.1
H2915,49,2.4135476304853825,2.4135476304853825,0.27195050951891214,0.0,2.14159712096647,False,3.295350188299438,2.6589715592875303,0.0,0.0
H0672,50,3.757889491677264,3.757889491677264,-0.14938164642315954,0.0,3.9072711381004233,False,5.02538502180205,4.275617805332404,0.0,0.0
H0679,50,4.005599024656047,4.005599024656047,-0.7180415002862093,0.0,4.723640524942256,False,5.575850650643791,4.275617805332404,0.0,0.0
H0796,50,3.969724858211636,3.969724858211636,0.16245372011121212,0.0,3.8072711381004236,False,5.392362107696544,4.694748313566261,0.0,0.1
H0852,50,3.757889491677264,3.757889491677264,-1.121561665496737,0.0,4.879451157174001,False,5.02538502180205,4.275617805332404,0.0,0.0
H0992,50,2.7213695369772157,2.7213695369772157,-0.7180415002862093,0.0,3.439411037263425,False,3.3739881352768295,3.437356788864692,0.0,0.0
H1189,50,3.757889491677264,3.757889491677264,-0.5529018116336873,0.0,4.3107913033109515,False,5.02538502180205,4.275617805332404,0.0,0.0
H1220,50,4.2174343911904195,4.2174343911904195,-0.06681180209689844,0.0,4.284246193287318,False,5.942827736538286,4.694748313566261,0.0,0.1
H1228,50,2.7582575585185607,2.7582575585185607,0.40062009459833536,0.0,2.3576374639202253,False,4.107942307065817,2.59909577239698,0.0,0.0
H1469,50,2.5105480255397774,2.5105480255397774,-0.5529018116336873,0.0,3.0634498371734646,False,3.5574766782240763,2.59909577239698,0.0,0.0
H1498,50,4.464130069072269,4.464130069072269,-0.14005259000238202,0.0,4.604182659074651,False,5.942827736538286,5.1138788218001165,0.0,0.0
H1728,50,2.345408336887255,2.345408336887255,-1.2134605662437759,0.0,3.5588689031310308,False,3.1904995923295827,2.59909577239698,0.0,0.0
H2145,50,3.969724858211636,3.969724858211636,0.620770662456551,0.0,3.348954195755085,False,5.392362107696544,4.694748313566261,0.0,0.1
H2178,50,2.345408336887255,2.345408336887255,-0.24128054717019798,0.0,2.5866888840574527,False,3.1904995923295827,2.59909577239698,0.0,0.0
H2614,50,3.969724858211636,3.969724858211636,-0.3145213350756817,0.0,4.284246193287317,False,5.392362107696544,4.694748313566261,0.0,0.1
H2668,50,2.8865092256297373,2.8865092256297373,-1.121561665496737,0.0,4.008070891126474,False,3.7409652211713227,3.437356788864692,0.0,0.0
H0229,51,3.9885299294057734,3.9885299294057734,-1.1280377317184047,0.0,5.116567661124178,False,5.608230981752129,4.185217107478043,0.0,0.0
H0234,51,2.1180395169081505,2.1180395169081505,-0.7306319854595313,0.0,2.848671502367682,False,2.7299793276776696,2.5415680555805684,0.0,0.0
H0423,51,2.441842827991527,2.441842827991527,-0.41417706697150214,0.0,2.8560198949630293,False,3.4495422411962844,2.5415680555805684,0.0,0.0
H0693,51,3.8704475659051134,3.8704475659051134,-0.13388687548479145,0.0,4.004334441389905,False,5.248449524992821,4.596129370452412,0.0,0.1
H0714,51,4.3571193412586755,4.3571193412586755,-1.289939387260093,0.0,5.647058728518768,False,5.788121710131782,5.00704163342678,0.0,0.0
H0891,51,3.8704475659051134,3.8704475659051134,-0.18602136884966453,0.0,4.056468934754778,False,5.248449524992821,4.596129370452412,0.0,0.1
H0945,51,4.599971824571208,4.599971824571208,-0.4951278947423462,0.0,5.095099719313554,False,6.3277938952707435,5.00704163342678,0.0,0.0
H1146,51,4.3571193412586755,4.3571193412586755,-0.3258778466053104,0.0,4.682997187863986,False,5.788121710131782,5.00704163342678,0.0,0.0
H1304,51,3.664726618322396,3.664726618322396,-0.2522754114298137,0.0,3.9170020297522097,False,4.888668068233513,4.185217107478043,0.0,0.0
H1521,51,3.907579101634929,3.907579101634929,-0.7306319854595313,0.0,4.638211087094461,False,5.428340253372475,4.185217107478043,0.0,0.0
H1801,51,3.664726618322396,3.664726618322396,0.7565722299944944,0.0,2.9081543883279015,False,4.888668068233513,4.185217107478043,0.0,0.0
H1831,51,3.439956498510523,3.439956498510523,-0.568730329917843,0.0,4.008686828428366,False,4.70877733985386,3.774304844503674,0.0,0.0
H2203,51,3.664726618322396,3.664726618322396,0.3879828181415922,0.0,3.2767438001808036,False,4.888668068233513,4.185217107478043,0.0,0.0
H2354,51,4.3571193412586755,4.3571193412586755,-0.25962380402516116,0.0,4.616743145283837,False,5.788121710131782,5.00704163342678,0.0,0.0
H2760,51,2.2799411724498384,2.2799411724498384,-0.33322623920065797,0.0,2.6131674116504966,False,3.0897607844369763,2.5415680555805684,0.0,0.0
H2768,51,3.907579101634929,3.907579101634929,-0.09772214848347291,0.0,4.005301250118402,False,5.428340253372475,4.185217107478043,0.0,0.0
H2802,51,4.032349221446802,4.032349221446802,0.14513033482905977,0.0,3.8872188866177426,False,5.608230981752129,4.596129370452412,0.0,0.1
H2930,51,3.664726618322396,3.664726618322396,-0.18940694715962883,0.0,3.854133565482025,False,4.888668068233513,4.185217107478043,0.0,0.0
H0233,52,3.892723256736028,3.892723256736028,-0.113029480687382,0.0,4.0057527374234105,False,5.462934624214717,4.098293359541158,0.0,0.0
H0557,52,3.774988630994996,3.774988630994996,0.43728517874540274,0.0,3.337703452249593,False,5.110072041623857,4.501303463612174,0.0,0.1
H1011,52,3.5751469324042544,3.5751469324042544,0.7371268773361449,0.0,2.8380200550681094,False,4.757209459032998,4.098293359541158,0.0,0.0
H1079,52,3.3546993148964557,3.3546993148964557,-1.0603145455348835,0.0,4.415013860431339,False,4.580778167737568,3.695283255470142,0.0,0.0
H1102,52,2.7372812919739395,2.7372812919739395,-0.11847338883520053,0.0,2.85575468080914,False,3.52219041996499,3.2922731513991264,0.0,0.0
H1234,52,3.892723256736028,3.892723256736028,0.11426494626581088,0.0,3.778458310470217,False,5.462934624214717,4.098293359541158,0.0,0.0
H1258,52,3.892723256736028,3.892723256736028,0.34560038006924687,0.0,3.5471228766667813,False,5.462934624214717,4.098293359541158,0.0,0.0
H1457,52,4.492406653917511,4.492406653917511,0.2784970165795161,0.0,4.213909637337995,False,6.168659789396435,4.904313567683189,0.0,0.0
H1590,52,4.254224410668682,4.254224410668682,0.3524471895146408,0.0,3.901777221154041,False,5.6393659155101465,4.904313567683189,0.0,0.0
H1703,52,3.5751469324042544,3.5751469324042544,-0.29499617674211825,0.0,3.8701431091463725,False,4.757209459032998,4.098293359541158,0.0,0.0
H1744,52,4.254224410668682,4.254224410668682,1.95563119873772,0.0,2.298593211930962,False,5.6393659155101465,4.904313567683189,0.0,0.0
H1898,52,4.492406653917511,4.492406653917511,1.2203381732791985,0.0,3.2720684806383127,False,6.168659789396435,4.904313567683189,0.0,0.0
H2062,52,3.774988630994996,3.774988630994996,-0.051370025345469784,0.0,3.8263586563404655,False,5.110072041623857,4.501303463612174,0.0,0.1
H2081,52,3.3546993148964557,3.3546993148964557,-0.19242356177032532,0.0,3.547122876666781,False,4.580778167737568,3.695283255470142,0.0,0.0
H2128,52,4.130905499984858,4.130905499984858,-0.11847338883520053,0.0,4.2493788888200585,False,5.9922284981010066,4.098293359541158,0.0,0.0
H2174,52,3.3546993148964557,3.3546993148964557,-0.74273822120311,0.0,4.097437536099566,False,4.580778167737568,3.695283255470142,0.0,0.0
H2249,52,4.254224410668682,4.254224410668682,-0.28410836044648136,0.0,4.538332771115163,False,5.6393659155101465,4.904313567683189,0.0,0.0
H2254,52,3.933776793160883,3.933776793160883,-0.03907930775225721,0.0,3.9728561009131402,False,5.462934624214717,4.501303463612174,0.0,0.1
H2342,52,3.5751469324042544,3.5751469324042544,-0.21015818751135643,0.0,3.785305119915611,False,4.757209459032998,4.098293359541158,0.0,0.0
H2532,52,4.171959036409714,4.171959036409714,0.2553184826906665,0.0,3.916640553719047,False,5.9922284981010066,4.501303463612174,0.0,0.1
H2555,52,4.254224410668682,4.254224410668682,-0.7604728469441413,0.0,5.0146972576128235,False,5.6393659155101465,4.904313567683189,0.0,0.0
H2622,52,3.8133291756530845,3.8133291756530845,0.8110770502712698,0.0,3.0022521253818146,False,5.286503332919287,4.098293359541158,0.0,0.0
H2746,52,3.3546993148964557,3.3546993148964557,0.5166792598283458,0.0,2.83802005506811,False,4.580778167737568,3.695283255470142,0.0,0.0
H0240,53,4.155212307648122,4.155212307648122,-0.2475263723504458,0.0,4.402738679998568,False,5.496223547100647,4.805462032722374,0.0,0.0
H0292,53,2.3122103797872806,2.3122103797872806,-0.9101797769681783,0.0,3.222390156755459,False,3.245892360011771,2.4330251936628104,0.0,0.0
H0299,53,3.27265938349424,3.27265938349424,-0.5985954587558724,0.0,3.8712548422501123,False,4.457609153059628,3.6192436131925922,0.0,0.0
H0348,53,3.27265938349424,3.27265938349424,-0.3685185111345753,0.0,3.6411778946288154,False,4.457609153059628,3.6192436131925922,0.0,0.0
H0534,53,4.0342201688639925,4.0342201688639925,-1.0659719360743314,0.0,5.100192104938324,False,5.842428345114319,4.014649753035853,0.0,0.0
H0821,53,3.6447397710986102,3.6447397710986102,0.44992705258931015,0.0,3.1948127185093003,False,4.976916350080137,4.014649753035853,0.0,0.0
H0952,53,3.8005319302047638,3.8005319302047638,0.697404010371619,0.0,3.1031279198331445,False,5.323121148093811,4.014649753035853,0.0,0.0
H1191,53,4.155212307648122,4.155212307648122,-0.21272635202842244,0.0,4.367938659676544,False,5.496223547100647,4.805462032722374,0.0,0.0
H1398,53,4.388900546307351,4.388900546307351,0.07423537394700752,0.0,4.3146651723603435,False,6.015530744121156,4.805462032722374,0.0,0.0
H1490,53,3.27265938349424,3.27265938349424,0.09524667514595131,0.0,3.177412708348289,False,4.457609153059628,3.6192436131925922,0.0,0.0
H1513,53,3.8389240791499044,3.8389240791499044,-0.06415677499813377,0.0,3.903080854148038,False,5.323121148093811,4.410055892879113,0.0,0.1
H1530,53,3.27265938349424,3.27265938349424,-0.5243106702407282,0.0,3.796970053734968,False,4.457609153059628,3.6192436131925922,0.0,0.0
H1541,53,4.0342201688639925,4.0342201688639925,-0.3685185111345753,0.0,4.402738679998568,False,5.842428345114319,4.014649753035853,0.0,0.0
H1626,53,3.6831319200437513,3.6831319200437513,-0.4602033098107313,0.0,4.1433352298544825,False,4.976916350080137,4.410055892879113,0.0,0.1
H1658,53,3.27265938349424,3.27265938349424,-0.05693419292226954,0.0,3.3295935764165097,False,4.457609153059628,3.6192436131925922,0.0,0.0
H1774,53,2.9784750754429448,2.9784750754429448,-0.13844156351327813,0.0,3.116916638956223,False,4.111404355045953,3.2238374733493314,0.0,0.0
H1805,53,3.8005319302047638,3.8005319302047638,0.697404010371619,0.0,3.1031279198331445,False,5.323121148093811,4.014649753035853,0.0,0.0
H1882,53,3.4889476119924567,3.4889476119924567,-0.7543876178620254,0.0,4.243335229854482,False,4.630711552066463,4.014649753035853,0.0,0.0
H2177,53,4.155212307648122,4.155212307648122,-0.5243106702407282,0.0,4.67952297788885,False,5.496223547100647,4.805462032722374,0.0,0.0
H2266,53,3.8005319302047638,3.8005319302047638,0.31153490364416875,0.0,3.488997026560595,False,5.323121148093811,4.014649753035853,0.0,0.0
H2494,53,3.27265938349424,3.27265938349424,0.2510388342521042,0.0,3.0216205492421357,False,4.457609153059628,3.6192436131925922,0.0,0.0
H2549,53,3.4889476119924567,3.4889476119924567,0.07423537394700752,0.0,3.4147122380454493,False,4.630711552066463,4.014649753035853,0.0,0.0
H2564,53,3.8005319302047638,3.8005319302047638,0.24742754321417199,0.0,3.553104386990592,False,5.323121148093811,4.014649753035853,0.0,0.0
H0155,54,3.4059408590033184,3.4059408590033184,-0.4597913171400142,0.0,3.8657321761433328,False,4.508898752765356,3.934104057882596,0.0,0.0
H0429,54,3.5588479781260247,3.5588479781260247,-0.7656055553854253,0.0,4.32445353351145,False,4.8486923508158135,3.934104057882596,0.0,0.0
H0456,54,4.0598673195542485,4.0598673195542485,0.11398848657792426,0.0,3.9458788329763244,False,5.358382747891499,4.710271665723069,0.0,0.0
H0493,54,2.904921517575094,2.904921517575094,-0.0029165084077166364,0.0,2.907838025982811,False,3.999208355689671,3.157936450042121,0.0,0.0
H0559,54,3.193657968069883,3.193657968069883,-0.3105772952889473,0.0,3.5042352633588303,False,4.339001953740128,3.546020253962358,0.0,0.0
H0688,54,2.904921517575094,2.904921517575094,0.8785240821914525,0.0,2.026397435383642,False,3.999208355689671,3.157936450042121,0.0,0.0
H0788,54,3.193657968069883,3.193657968069883,-0.9185126745081311,0.0,4.112170642578014,False,4.339001953740128,3.546020253962358,0.0,0.0
H0995,54,3.788208656810083,3.788208656810083,-0.9185126745081311,0.0,4.706721331318214,False,5.358382747891499,3.934104057882596,0.0,0.0
H1087,54,4.212774438676955,4.212774438676955,0.8919087726704362,0.0,3.320865666006519,False,5.698176345941956,4.710271665723069,0.0,0.0
H1120,54,3.193657968069883,3.193657968069883,0.7408482021835501,0.0,2.452809765886333,False,4.339001953740128,3.546020253962358,0.0,0.0
