id,key1,key2,cols1,cols2,chain_type,anchors_passed,head_text,max_cc_run,four_letter_words,bigram_improvement,accepted
DT14-KRYP-KRYP-7-plain,KRYPTOS,KRYPTOS,7,7,none,False,OXTUPKGSWBZUETDUUUKGU,7,,0.38,False
DT14-KRYP-KRYP-7-VIG-KRYP-dt_first,KRYPTOS,KRYPTOS,7,7,vigenere,False,EGVFWWOIFDKBQBTDWFRSC,13,,-0.62,False
DT14-KRYP-KRYP-7-VIG-KRYP-vig_first,KRYPTOS,KRYPTOS,7,7,vigenere,False,EFABRMPIENGFGCLGGFVPK,12,,0.38,False
DT14-KRYP-KRYP-7-VIG-PALI-dt_first,KRYPTOS,KRYPTOS,7,7,vigenere,False,ZXIMDVOOEIKUTLRFCQSNF,9,,0.38,False
DT14-KRYP-KRYP-7-VIG-PALI-vig_first,KRYPTOS,KRYPTOS,7,7,vigenere,False,ZFPIAZOHEQHFSEVBIQZRU,4,,1.38,False
DT14-KRYP-KRYP-7-VIG-ABSC-dt_first,KRYPTOS,KRYPTOS,7,7,vigenere,False,OWBSHSOSWAHSWBLUUTSEM,5,,-0.62,False
DT14-KRYP-KRYP-7-VIG-ABSC-vig_first,KRYPTOS,KRYPTOS,7,7,vigenere,False,OFRMOSGAWTHCWBBTCUCOS,9,,1.38,False
DT14-KRYP-KRYP-7-BEAU-KRYP-dt_first,KRYPTOS,KRYPTOS,7,7,beaufort,False,WUFVEEMSVXQZKZHXEVJIY,10,,0.38,False
DT14-KRYP-KRYP-7-BEAU-KRYP-beau_first,KRYPTOS,KRYPTOS,7,7,beaufort,False,WVAZJOLSWNUVUYPUUVFLQ,4,,1.38,False
DT14-KRYP-KRYP-7-BEAU-PALI-dt_first,KRYPTOS,KRYPTOS,7,7,beaufort,False,BDSOXFMMWSQGHPJVYKINV,14,,1.38,False
DT14-KRYP-KRYP-7-BEAU-PALI-beau_first,KRYPTOS,KRYPTOS,7,7,beaufort,False,BVLSABMTWKTVIWFZSKBJG,8,,0.38,False
DT14-KRYP-KRYP-7-BEAU-ABSC-dt_first,KRYPTOS,KRYPTOS,7,7,beaufort,False,MEZITIMIEATIEZPGGHIWO,5,,-0.62,False
DT14-KRYP-KRYP-7-BEAU-ABSC-beau_first,KRYPTOS,KRYPTOS,7,7,beaufort,False,MVJOMIUAEHTYEZZHYGYMI,7,,1.38,False
DT14-KRYP-WEBS-7-plain,KRYPTOS,WEBSTER,7,7,none,False,TKONPUXBESGUZWUGDTKUU,4,,0.38,False
DT14-KRYP-WEBS-7-VIG-KRYP-dt_first,KRYPTOS,WEBSTER,7,7,vigenere,False,JTQYWGFRNURBLEKPFERGC,9,,3.38,False
DT14-KRYP-WEBS-7-VIG-KRYP-vig_first,KRYPTOS,WEBSTER,7,7,vigenere,False,AMEDRBFNGIPFGEGPLCVFG,7,,0.38,False
DT14-KRYP-WEBS-7-VIG-PALI-dt_first,KRYPTOS,WEBSTER,7,7,vigenere,False,EKDFDFFXMZRUOOIRLPSBF,10,,-0.62,False
DT14-KRYP-WEBS-7-VIG-PALI-vig_first,KRYPTOS,WEBSTER,7,7,vigenere,False,PZZFAIFQSHOFHEIRVEZQB,4,,0.38,False
DT14-KRYP-WEBS-7-VIG-ABSC-dt_first,KRYPTOS,WEBSTER,7,7,vigenere,False,TJWLHCFBEROSRECGDSSSM,8,,2.38,False
DT14-KRYP-WEBS-7-VIG-ABSC-vig_first,KRYPTOS,WEBSTER,7,7,vigenere,False,RSONOMFTWAGCHWCOBBCUT,5,,1.38,False
DT14-KRYP-WEBS-7-BEAU-KRYP-dt_first,KRYPTOS,WEBSTER,7,7,beaufort,False,RHKCEUVJNGJZPWQLVWJUY,13,,1.38,False
DT14-KRYP-WEBS-7-BEAU-KRYP-beau_first,KRYPTOS,WEBSTER,7,7,beaufort,False,AOWXJZVNUSLVUWULPYFVU,6,,-0.62,False
DT14-KRYP-WEBS-7-BEAU-PALI-dt_first,KRYPTOS,WEBSTER,7,7,beaufort,False,WQXVXVVDOBJGMMSJPLIZV,9,,-0.62,False
DT14-KRYP-WEBS-7-BEAU-PALI-beau_first,KRYPTOS,WEBSTER,7,7,beaufort,False,LBBVASVKITMVTWSJFWBKZ,12,,0.38,False
DT14-KRYP-WEBS-7-BEAU-ABSC-dt_first,KRYPTOS,WEBSTER,7,7,beaufort,False,HREPTYVZWJMIJWYUXIIIO,8,,1.38,False
DT14-KRYP-WEBS-7-BEAU-ABSC-beau_first,KRYPTOS,WEBSTER,7,7,beaufort,False,JIMNMOVHEAUYTEYMZZYGH,7,,2.38,False
DT14-KRYP-BERL-7-plain,KRYPTOS,BERLINCLOCK,7,7,none,False,OITNFPKSUBGXUEDZUTWKG,6,,1.38,False
DT14-KRYP-BERL-7-VIG-KRYP-dt_first,KRYPTOS,BERLINCLOCK,7,7,vigenere,False,ERVYMBSIDDREGMTIWEDWO,6,,3.38,False
DT14-KRYP-BERL-7-VIG-KRYP-vig_first,KRYPTOS,BERLINCLOCK,7,7,vigenere,False,ETADRRMIBNPFFGLGGCEVP,10,,0.38,False
DT14-KRYP-BERL-7-VIG-PALI-dt_first,KRYPTOS,BERLINCLOCK,7,7,vigenere,False,ZIIFTASOCIRXJWRKCPERR,8,,4.38,False
DT14-KRYP-BERL-7-VIG-PALI-vig_first,KRYPTOS,BERLINCLOCK,7,7,vigenere,False,ZPPFFAZHIQOFFSVHIEEZR,5,,1.38,False
DT14-KRYP-BERL-7-VIG-ABSC-dt_first,KRYPTOS,BERLINCLOCK,7,7,vigenere,False,OHBLXXSSUAOVMMLZUSEIY,7,,0.38,False
DT14-KRYP-BERL-7-VIG-ABSC-vig_first,KRYPTOS,BERLINCLOCK,7,7,vigenere,False,OGRNNOSAMTGFCWBHCBWCO,12,,-0.62,False
DT14-KRYP-BERL-7-BEAU-KRYP-dt_first,KRYPTOS,BERLINCLOCK,7,7,beaufort,False,WJFCOZISXXJWUOHSEWXEM,5,,-0.62,False
DT14-KRYP-BERL-7-BEAU-KRYP-beau_first,KRYPTOS,BERLINCLOCK,7,7,beaufort,False,WHAXJJOSZNLVVUPUUYWFL,6,,-0.62,False
DT14-KRYP-BERL-7-BEAU-PALI-dt_first,KRYPTOS,BERLINCLOCK,7,7,beaufort,False,BSSVHAIMYSJDREJQYLWJJ,7,,2.38,False
DT14-KRYP-BERL-7-BEAU-PALI-beau_first,KRYPTOS,BERLINCLOCK,7,7,beaufort,False,BLLVVABTSKMVVIFTSWWBJ,7,,-0.62,False
DT14-KRYP-BERL-7-BEAU-ABSC-dt_first,KRYPTOS,BERLINCLOCK,7,7,beaufort,False,MTZPDDIIGAMFOOPBGIWSC,6,,1.38,False
DT14-KRYP-BERL-7-BEAU-ABSC-beau_first,KRYPTOS,BERLINCLOCK,7,7,beaufort,False,MUJNNMIAOHUVYEZTYZEYM,4,,0.38,False
DT14-KRYP-NORT-7-plain,KRYPTOS,NORTHEAST,7,7,none,False,FNPTIAOXGUBUKSWTKUZED,5,,0.38,False
DT14-KRYP-NORT-7-VIG-KRYP-dt_first,KRYPTOS,NORTHEAST,7,7,vigenere,False,VWREPMWNPWMBWAMCMFGQL,9,,0.38,False
DT14-KRYP-NORT-7-VIG-KRYP-vig_first,KRYPTOS,NORTHEAST,7,7,vigenere,False,RDRATJEFPFNBMIECVGGGL,6,,0.38,False
DT14-KRYP-NORT-7-VIG-PALI-dt_first,KRYPTOS,NORTHEAST,7,7,vigenere,False,QNELWLWTOBMUZKKESQHLO,5,,1.38,False
DT14-KRYP-NORT-7-VIG-PALI-vig_first,KRYPTOS,NORTHEAST,7,7,vigenere,False,FFAPPWZFOFQIZHEEZIHSV,5,,1.38,False
DT14-KRYP-NORT-7-VIG-ABSC-dt_first,KRYPTOS,NORTHEAST,7,7,vigenere,False,FMXRAIWXGTJSCAETKTHCV,7,,0.38,False
DT14-KRYP-NORT-7-VIG-ABSC-vig_first,KRYPTOS,NORTHEAST,7,7,vigenere,False,NNORGZOFGCTMSAWBCCHWB,7,,-0.62,False
DT14-KRYP-NORT-7-BEAU-KRYP-dt_first,KRYPTOS,NORTHEAST,7,7,beaufort,False,FEJWLOENLEOZEAOYOVUKP,3,,1.38,False
DT14-KRYP-NORT-7-BEAU-KRYP-beau_first,KRYPTOS,NORTHEAST,7,7,beaufort,False,JXJAHRWVLVNZOSWYFUUUP,8,,0.38,False
DT14-KRYP-NORT-7-BEAU-PALI-dt_first,KRYPTOS,NORTHEAST,7,7,beaufort,False,KNWPEPEHMZOGBQQWIKTPM,5,,0.38,False
DT14-KRYP-NORT-7-BEAU-PALI-beau_first,KRYPTOS,NORTHEAST,7,7,beaufort,False,VVALLEBVMVKSBTWWBSTIF,13,,-0.62,False
DT14-KRYP-NORT-7-BEAU-ABSC-dt_first,KRYPTOS,NORTHEAST,7,7,beaufort,False,VODJASEDUHRIYAWHQHTYF,7,,0.38,False
DT14-KRYP-NORT-7-BEAU-ABSC-beau_first,KRYPTOS,NORTHEAST,7,7,beaufort,False,NNMJUBMVUYHOIAEZYYTEZ,4,,1.38,False
DT14-KRYP-YARD-7-plain,KRYPTOS,YARD,7,7,none,False,TOPNKUXBSUGEZWUDKTGUU,4,,-0.62,False
DT14-KRYP-YARD-7-VIG-KRYP-dt_first,KRYPTOS,YARD,7,7,vigenere,False,JXRYRGFRBWRLLEKMMENGC,13,,0.38,False
DT14-KRYP-YARD-7-VIG-KRYP-vig_first,KRYPTOS,YARD,7,7,vigenere,False,AERDMBFNIFPGGEGLVCPFG,7,,0.38,False
DT14-KRYP-YARD-7-VIG-PALI-dt_first,KRYPTOS,YARD,7,7,vigenere,False,EOEFYFFXABREOOIOSPOBF,5,,0.38,False
DT14-KRYP-YARD-7-VIG-PALI-vig_first,KRYPTOS,YARD,7,7,vigenere,False,PZAFZIFQHFOSHEIVZERQB,4,,1.38,False
DT14-KRYP-YARD-7-VIG-ABSC-dt_first,KRYPTOS,YARD,7,7,vigenere,False,TNXLCCFBSTOCRECDKSOSM,10,,1.38,False
DT14-KRYP-YARD-7-VIG-ABSC-vig_first,KRYPTOS,YARD,7,7,vigenere,False,ROONSMFTACGWHWCBCBOUT,9,,2.38,False
DT14-KRYP-YARD-7-BEAU-KRYP-dt_first,KRYPTOS,YARD,7,7,beaufort,False,RDJCJUVJZEJPPWQOOWNUY,5,,0.38,False
DT14-KRYP-YARD-7-BEAU-KRYP-beau_first,KRYPTOS,YARD,7,7,beaufort,False,AWJXOZVNSVLUUWUPFYLVU,6,,-0.62,False
DT14-KRYP-YARD-7-BEAU-PALI-dt_first,KRYPTOS,YARD,7,7,beaufort,False,WMWVCVVDAZJWMMSMILMZV,8,,0.38,False
DT14-KRYP-YARD-7-BEAU-PALI-beau_first,KRYPTOS,YARD,7,7,beaufort,False,LBAVBSVKTVMITWSFBWJKZ,9,,-0.62,False
DT14-KRYP-YARD-7-BEAU-ABSC-dt_first,KRYPTOS,YARD,7,7,beaufort,False,HNDPYYVZIHMYJWYXQIMIO,8,,0.38,False
DT14-KRYP-YARD-7-BEAU-ABSC-beau_first,KRYPTOS,YARD,7,7,beaufort,False,JMMNIOVHAYUETEYZYZMGH,7,,1.38,False
DT14-KRYP-PALI-7-plain,KRYPTOS,PALIMPSEST,7,7,none,False,GOUKXUBTSZEWKUUDUGUKA,4,,1.38,False
DT14-KRYP-PALI-7-VIG-KRYP-dt_first,KRYPTOS,PALIMPSEST,7,7,vigenere,False,WXWVEGJJBBPDWCKMWRBWI,15,,-0.62,False
DT14-KRYP-PALI-7-VIG-KRYP-vig_first,KRYPTOS,PALIMPSEST,7,7,vigenere,False,PEBMFFNCIGGEVGKLFPGMH,9,,0.38,False
DT14-KRYP-PALI-7-VIG-PALI-dt_first,KRYPTOS,PALIMPSEST,7,7,vigenere,False,ROJCLFJPAGPWZMIOCCCRL,6,,-0.62,False
DT14-KRYP-PALI-7-VIG-PALI-vig_first,KRYPTOS,PALIMPSEST,7,7,vigenere,False,OZIZFFQEHHSEZIUVQRBCL,6,,1.38,False
DT14-KRYP-PALI-7-VIG-ABSC-dt_first,KRYPTOS,PALIMPSEST,7,7,vigenere,False,GNCIPCJTSYMUCCCDUFCIS,7,,-0.62,False
DT14-KRYP-PALI-7-VIG-ABSC-vig_first,KRYPTOS,PALIMPSEST,7,7,vigenere,False,GOMSFCTBAHWWCCSBUOTSA,7,,0.38,False
DT14-KRYP-PALI-7-BEAU-KRYP-dt_first,KRYPTOS,PALIMPSEST,7,7,beaufort,False,EDEFWURRZZLXEYQOEJZES,6,,2.38,False
DT14-KRYP-PALI-7-BEAU-KRYP-beau_first,KRYPTOS,PALIMPSEST,7,7,beaufort,False,LWZOVVNYSUUWFUQPVLUOT,5,,-0.62,False
DT14-KRYP-PALI-7-BEAU-PALI-dt_first,KRYPTOS,PALIMPSEST,7,7,beaufort,False,JMRYPVRLAULEBOSMYYYJP,8,,1.38,False
DT14-KRYP-PALI-7-BEAU-PALI-beau_first,KRYPTOS,PALIMPSEST,7,7,beaufort,False,MBSBVVKWTTIWBSGFKJZYP,10,,1.38,False
DT14-KRYP-PALI-7-BEAU-ABSC-dt_first,KRYPTOS,PALIMPSEST,7,7,beaufort,False,UNYSLYRHICOGYYYXGVYSI,9,,1.38,False
DT14-KRYP-PALI-7-BEAU-ABSC-beau_first,KRYPTOS,PALIMPSEST,7,7,beaufort,False,UMOIVYHZATEEYYIZGMHIA,4,,1.38,False
DT14-KRYP-ABSC-7-plain,KRYPTOS,ABSCISSA,7,7,none,False,OKGUXUBSETZWKUDGUUUKA,4,,-0.62,False
DT14-KRYP-ABSC-7-VIG-KRYP-dt_first,KRYPTOS,ABSCISSA,7,7,vigenere,False,ETIFEGJINVKDWCTPWFBWI,12,,2.38,False
DT14-KRYP-ABSC-7-VIG-KRYP-vig_first,KRYPTOS,ABSCISSA,7,7,vigenere,False,EMPBFFNIGCGEVGLPKFGMH,9,,0.38,False
DT14-KRYP-ABSC-7-VIG-PALI-dt_first,KRYPTOS,ABSCISSA,7,7,vigenere,False,ZKVMLFJOMAKWZMRRCQCRL,11,,-0.62,False
DT14-KRYP-ABSC-7-VIG-PALI-vig_first,KRYPTOS,ABSCISSA,7,7,vigenere,False,ZZOIFFQHSEHEZIVRUQBCL,5,,2.38,False
DT14-KRYP-ABSC-7-VIG-ABSC-dt_first,KRYPTOS,ABSCISSA,7,7,vigenere,False,OJOSPCJSESHUCCLGUTCIS,5,,0.38,False
DT14-KRYP-ABSC-7-VIG-ABSC-vig_first,KRYPTOS,ABSCISSA,7,7,vigenere,False,OSGMFCTAWBHWCCBOSUTSA,7,,2.38,False
DT14-KRYP-ABSC-7-BEAU-KRYP-dt_first,KRYPTOS,ABSCISSA,7,7,beaufort,False,WHSVWURSNFQXEYHLEVZES,6,,-0.62,False
DT14-KRYP-ABSC-7-BEAU-KRYP-beau_first,KRYPTOS,ABSCISSA,7,7,beaufort,False,WOLZVVNSUYUWFUPLQVUOT,6,,0.38,False
DT14-KRYP-ABSC-7-BEAU-PALI-dt_first,KRYPTOS,ABSCISSA,7,7,beaufort,False,BQFOPVRMOAQEBOJJYKYJP,7,,0.38,False
DT14-KRYP-ABSC-7-BEAU-PALI-beau_first,KRYPTOS,ABSCISSA,7,7,beaufort,False,BBMSVVKTIWTWBSFJGKZYP,12,,-0.62,False
DT14-KRYP-ABSC-7-BEAU-ABSC-dt_first,KRYPTOS,ABSCISSA,7,7,beaufort,False,MRMILYRIWITGYYPUGHYSI,5,,1.38,False
DT14-KRYP-ABSC-7-BEAU-ABSC-beau_first,KRYPTOS,ABSCISSA,7,7,beaufort,False,MIUOVYHAEZTEYYZMIGHIA,4,,-0.62,False
DT14-WEBS-KRYP-7-plain,WEBSTER,KRYPTOS,7,7,none,False,DULUJGUOWABKILOXQUVKG,3,,0.38,False
DT14-WEBS-KRYP-7-VIG-KRYP-dt_first,WEBSTER,KRYPTOS,7,7,vigenere,False,TDNFQSCEFCMRUTEGSFCWO,7,,0.38,False
DT14-WEBS-KRYP-7-VIG-KRYP-vig_first,WEBSTER,KRYPTOS,7,7,vigenere,False,LGSFLPKEEHIMKUEFCBGMP,7,,-0.62,False
DT14-WEBS-KRYP-7-VIG-PALI-dt_first,WEBSTER,KRYPTOS,7,7,vigenere,False,OUAMXRCKEHMKXDCIYQDRR,6,,2.38,False
DT14-WEBS-KRYP-7-VIG-PALI-vig_first,WEBSTER,KRYPTOS,7,7,vigenere,False,VBDQJRUCHLJCQAZFYIJZO,6,HERE,2.38,False
DT14-WEBS-KRYP-7-VIG-ABSC-dt_first,WEBSTER,KRYPTOS,7,7,vigenere,False,DTTSBOCOWZJIATWXQTDIY,6,THIS,0.38,False
DT14-WEBS-KRYP-7-VIG-ABSC-vig_first,WEBSTER,KRYPTOS,7,7,vigenere,False,BTTUHOSWOAJSITOFYMVSG,6,,2.38,False
DT14-WEBS-KRYP-7-BEAU-KRYP-dt_first,WEBSTER,KRYPTOS,7,7,beaufort,False,HXNVKIYWVYOJGHWUIVYEM,5,,0.38,False
DT14-WEBS-KRYP-7-BEAU-KRYP-beau_first,WEBSTER,KRYPTOS,7,7,beaufort,False,PUIVPLQWWTSOQGWVYZUOL,8,,1.38,False
DT14-WEBS-KRYP-7-BEAU-PALI-dt_first,WEBSTER,KRYPTOS,7,7,beaufort,False,MGAODJYQWTOQDXYSCKXJJ,10,,0.38,False
DT14-WEBS-KRYP-7-BEAU-PALI-beau_first,WEBSTER,KRYPTOS,7,7,beaufort,False,FZXKRJGYTPRYKABVCSRBM,13,,0.38,False
DT14-WEBS-KRYP-7-BEAU-ABSC-dt_first,WEBSTER,KRYPTOS,7,7,beaufort,False,XHHIZMYMEBRSAHEDKHXSC,6,,1.38,False
DT14-WEBS-KRYP-7-BEAU-ABSC-beau_first,WEBSTER,KRYPTOS,7,7,beaufort,False,ZHHGTMIEMARISHMVCOFIU,6,,1.38,False
DT14-WEBS-WEBS-7-plain,WEBSTER,WEBSTER,7,7,none,False,LGDAJUUAIOUKBWQKOLVUX,5,,-0.62,False
DT14-WEBS-WEBS-7-VIG-KRYP-dt_first,WEBSTER,WEBSTER,7,7,vigenere,False,BPFLQGCQRQFRNEGTQWCGF,13,,1.38,False
DT14-WEBS-WEBS-7-VIG-KRYP-vig_first,WEBSTER,WEBSTER,7,7,vigenere,False,SPLQLFGHKEKMIECMEUGBF,9,,-0.62,False
DT14-WEBS-WEBS-7-VIG-PALI-dt_first,WEBSTER,WEBSTER,7,7,vigenere,False,WGSSXFCWQVFKQOEVWHDBI,13,,1.38,False
DT14-WEBS-WEBS-7-VIG-PALI-vig_first,WEBSTER,WEBSTER,7,7,vigenere,False,DRVHJQBLQCUCJHYZZAJIF,10,,0.38,False
DT14-WEBS-WEBS-7-VIG-ABSC-dt_first,WEBSTER,WEBSTER,7,7,vigenere,False,LFLYBCCAINCITEYKOKDSP,7,,1.38,False
DT14-WEBS-WEBS-7-VIG-ABSC-vig_first,WEBSTER,WEBSTER,7,7,vigenere,False,TOBZHUTAIWSSJOYSOTVMF,4,,0.38,False
DT14-WEBS-WEBS-7-BEAU-KRYP-dt_first,WEBSTER,WEBSTER,7,7,beaufort,False,ZLVPKUYKJKVJNWUHKEYUV,8,,-0.62,False
DT14-WEBS-WEBS-7-BEAU-KRYP-beau_first,WEBSTER,WEBSTER,7,7,beaufort,False,ILPKPVUTQWQOSWYOWGUZV,5,,-0.62,False
DT14-WEBS-WEBS-7-BEAU-PALI-dt_first,WEBSTER,WEBSTER,7,7,beaufort,False,EUIIDVYEKFVQKMWFETXZS,8,,0.38,False
DT14-WEBS-WEBS-7-BEAU-PALI-beau_first,WEBSTER,WEBSTER,7,7,beaufort,False,XJFTRKZPKYGYRTCBBARSV,17,,-0.62,False
DT14-WEBS-WEBS-7-BEAU-ABSC-dt_first,WEBSTER,WEBSTER,7,7,beaufort,False,PVPCZYYASNYSHWCQMQXIL,11,,0.38,False
DT14-WEBS-WEBS-7-BEAU-ABSC-beau_first,WEBSTER,WEBSTER,7,7,beaufort,False,HMZBTGHASEIIRMCIMHFOV,7,,2.38,False
DT14-WEBS-BERL-7-plain,WEBSTER,BERLINCLOCK,7,7,none,False,DKLAZJGOUAUUKIOBQLWVK,6,,0.38,False
DT14-WEBS-BERL-7-VIG-KRYP-dt_first,WEBSTER,BERLINCLOCK,7,7,vigenere,False,TTNLGVOEDCFBWQEKSWDHS,6,,2.38,False
DT14-WEBS-BERL-7-VIG-KRYP-vig_first,WEBSTER,BERLINCLOCK,7,7,vigenere,False,LVSQLLPEFHKGMKEICUEGM,7,,0.38,False
DT14-WEBS-BERL-7-VIG-PALI-dt_first,WEBSTER,BERLINCLOCK,7,7,vigenere,False,OKASNUOKCHFUZACMYHECV,4,,0.38,False
DT14-WEBS-BERL-7-VIG-PALI-vig_first,WEBSTER,BERLINCLOCK,7,7,vigenere,False,VVDHVJRCQLUBCQZJYAHJZ,10,,1.38,False
DT14-WEBS-BERL-7-VIG-ABSC-dt_first,WEBSTER,BERLINCLOCK,7,7,vigenere,False,DJTYRROOUZCSCQWBQKETC,9,,0.38,False
DT14-WEBS-BERL-7-VIG-ABSC-vig_first,WEBSTER,BERLINCLOCK,7,7,vigenere,False,BSTZZHOWUASTSIOJYTOVS,6,,-0.62,False
DT14-WEBS-BERL-7-BEAU-KRYP-dt_first,WEBSTER,BERLINCLOCK,7,7,beaufort,False,HHNPUFMWXYVZEKWQIEXTI,7,,0.38,False
DT14-WEBS-BERL-7-BEAU-KRYP-beau_first,WEBSTER,BERLINCLOCK,7,7,beaufort,False,PFIKPPLWVTQUOQWSYGWUO,8,,-0.62,False
DT14-WEBS-BERL-7-BEAU-PALI-dt_first,WEBSTER,BERLINCLOCK,7,7,beaufort,False,MQAINGMQYTVGBAYOCTWYF,9,,1.38,False
DT14-WEBS-BERL-7-BEAU-PALI-beau_first,WEBSTER,BERLINCLOCK,7,7,beaufort,False,FFXTFRJYKPGZYKBRCATRB,17,,-0.62,False
DT14-WEBS-BERL-7-BEAU-ABSC-dt_first,WEBSTER,BERLINCLOCK,7,7,beaufort,False,XRHCJJMMGBYIYKEZKQWHY,11,,0.38,False
DT14-WEBS-BERL-7-BEAU-ABSC-beau_first,WEBSTER,BERLINCLOCK,7,7,beaufort,False,ZIHBBTMEGAIHISMRCHMFI,7,,-0.62,False
DT14-WEBS-NORT-7-plain,WEBSTER,NORTHEAST,7,7,none,False,ZAJLKSDUUKAUGOWLVQBIO,5,,-0.62,False
DT14-WEBS-NORT-7-VIG-KRYP-dt_first,WEBSTER,NORTHEAST,7,7,vigenere,False,PJLWRELKDMLBSWMUXBIUW,9,,0.38,False
DT14-WEBS-NORT-7-VIG-KRYP-vig_first,WEBSTER,NORTHEAST,7,7,vigenere,False,LQLSVBLGKMHFPEEUGCIKE,13,,0.38,False
DT14-WEBS-NORT-7-VIG-PALI-dt_first,WEBSTER,NORTHEAST,7,7,vigenere,False,KAYDYDLQCRLUVGKWDMJPZ,9,,0.38,False
DT14-WEBS-NORT-7-VIG-PALI-vig_first,WEBSTER,NORTHEAST,7,7,vigenere,False,VHJDVKVBUCLQRCHAJYJQZ,8,,1.38,False
DT14-WEBS-NORT-7-VIG-ABSC-dt_first,WEBSTER,NORTHEAST,7,7,vigenere,False,ZZRJCALUUJISYWELVPJGG,6,,-0.62,False
DT14-WEBS-NORT-7-VIG-ABSC-vig_first,WEBSTER,NORTHEAST,7,7,vigenere,False,ZZHTSQBTSSAUOWOTVYJIO,10,,-0.62,False
DT14-WEBS-NORT-7-BEAU-KRYP-dt_first,WEBSTER,NORTHEAST,7,7,beaufort,False,LRPEJWPQXOPZIEOGDZSGE,5,,0.38,False
DT14-WEBS-NORT-7-BEAU-KRYP-beau_first,WEBSTER,NORTHEAST,7,7,beaufort,False,PKPIFZPUQOTVLWWGUYSQW,6,,0.38,False
DT14-WEBS-NORT-7-BEAU-PALI-dt_first,WEBSTER,NORTHEAST,7,7,beaufort,False,QACXCXPKYJPGFUQEXORLB,11,,-0.62,False
DT14-WEBS-NORT-7-BEAU-PALI-beau_first,WEBSTER,NORTHEAST,7,7,beaufort,False,FTRXFQFZGYPKJYTARCRKB,15,,-0.62,False
DT14-WEBS-NORT-7-BEAU-ABSC-dt_first,WEBSTER,NORTHEAST,7,7,beaufort,False,BBJRYAPGGRSICEWPFLRUU,5,,0.38,False
DT14-WEBS-NORT-7-BEAU-ABSC-beau_first,WEBSTER,NORTHEAST,7,7,beaufort,False,BBTHIKZHIIAGMEMHFCRSM,7,,1.38,False
DT14-WEBS-YARD-7-plain,WEBSTER,YARD,7,7,none,False,LDJAGUUAOKUIBWQOVLKUX,3,,-0.62,False
DT14-WEBS-YARD-7-VIG-KRYP-dt_first,WEBSTER,YARD,7,7,vigenere,False,BMLLNGCQXMFPNEGXXWRGF,13,,1.38,False
DT14-WEBS-YARD-7-VIG-KRYP-vig_first,WEBSTER,YARD,7,7,vigenere,False,SLLQPFGHEMKKIECEGUMBF,8,,0.38,False
DT14-WEBS-YARD-7-VIG-PALI-dt_first,WEBSTER,YARD,7,7,vigenere,False,WDYSUFCWWRFIQOEZDHSBI,6,,0.38,False
DT14-WEBS-YARD-7-VIG-PALI-vig_first,WEBSTER,YARD,7,7,vigenere,False,DVJHRQBLCCUQJHYZJAZIF,10,,0.38,False
DT14-WEBS-YARD-7-VIG-ABSC-dt_first,WEBSTER,YARD,7,7,vigenere,False,LCRYYCCAOJCGTEYOVKSSP,7,,-0.62,False
DT14-WEBS-YARD-7-VIG-ABSC-vig_first,WEBSTER,YARD,7,7,vigenere,False,TBHZOUTAWSSIJOYOVTSMF,5,,1.38,False
DT14-WEBS-YARD-7-BEAU-KRYP-dt_first,WEBSTER,YARD,7,7,beaufort,False,ZOPPNUYKDOVLNWUDDEJUV,4,,1.38,False
DT14-WEBS-YARD-7-BEAU-KRYP-beau_first,WEBSTER,YARD,7,7,beaufort,False,IPPKLVUTWOQQSWYWUGOZV,6,,-0.62,False
DT14-WEBS-YARD-7-BEAU-PALI-dt_first,WEBSTER,YARD,7,7,beaufort,False,EXCIGVYEEJVSKMWBXTIZS,9,,1.38,False
DT14-WEBS-YARD-7-BEAU-PALI-beau_first,WEBSTER,YARD,7,7,beaufort,False,XFRTJKZPYYGKRTCBRABSV,17,,-0.62,False
DT14-WEBS-YARD-7-BEAU-ABSC-dt_first,WEBSTER,YARD,7,7,beaufort,False,PYJCCYYAMRYUHWCMFQIIL,7,,0.38,False
DT14-WEBS-YARD-7-BEAU-ABSC-beau_first,WEBSTER,YARD,7,7,beaufort,False,HZTBMGHAEIISRMCMFHIOV,7,,0.38,False
DT14-WEBS-PALI-7-plain,WEBSTER,PALIMPSEST,7,7,none,False,UDUGUKALOBIWVQGOUKXUB,4,,0.38,False
DT14-WEBS-PALI-7-VIG-KRYP-dt_first,WEBSTER,PALIMPSEST,7,7,vigenere,False,KMWRBWIBXDTDHYWXWVEGJ,11,,-0.62,False
DT14-WEBS-PALI-7-VIG-KRYP-vig_first,WEBSTER,PALIMPSEST,7,7,vigenere,False,KLFPGMHUEIKEGCPEBMFFN,7,,0.38,False
DT14-WEBS-PALI-7-VIG-PALI-dt_first,WEBSTER,PALIMPSEST,7,7,vigenere,False,FDJYIVIHWITWKIUZCGFBM,6,,0.38,False
DT14-WEBS-PALI-7-VIG-PALI-vig_first,WEBSTER,PALIMPSEST,7,7,vigenere,False,UVQRBCLACJQHJYOZIZFFQ,6,,1.38,False
DT14-WEBS-PALI-7-VIG-ABSC-dt_first,WEBSTER,PALIMPSEST,7,7,vigenere,False,UCCEMSILOAQUNYOOUJFST,4,,0.38,False
DT14-WEBS-PALI-7-VIG-ABSC-vig_first,WEBSTER,PALIMPSEST,7,7,vigenere,False,SBUOTSATWJIOVYGOMSFCT,5,,0.38,False
